# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  899       2.661141668573e-10       3.383970717167e-12       9.528422780991e-12       0.000000000000e+00       9.622010789194e-15       2.781707401566e-15       1.809525520146e-16 
  900       2.643128777733e-10       3.428292359848e-12       9.581483973769e-12       0.000000000000e+00       9.581863076686e-15       2.756971867392e-15       1.836814336723e-16 
  901       2.625093692503e-10       3.472775116037e-12       9.629612386561e-12       0.000000000000e+00       9.541918237250e-15       2.732240880193e-15       1.863649902586e-16 
  902       2.607040862344e-10       3.517402369700e-12       9.672825582848e-12       0.000000000000e+00       9.502175467265e-15       2.707517739293e-15       1.890035547608e-16 
  903       2.588974774313e-10       3.562157355498e-12       9.711141505616e-12       0.000000000000e+00       9.462633939971e-15       2.682805769325e-15       1.915974654523e-16 
  904       2.570899953164e-10       3.607023158368e-12       9.744578478615e-12       0.000000000000e+00       9.423292805386e-15       2.658108320292e-15       1.941470659099e-16 
  905       2.552820961448e-10       3.651982713118e-12       9.773155207617e-12       0.000000000000e+00       9.384151190223e-15       2.633428767631e-15       1.966527050302e-16 
  906       2.534742399618e-10       3.697018804004e-12       9.796890781676e-12       0.000000000000e+00       9.345208197808e-15       2.608770512282e-15       1.991147370469e-16 
  907       2.516668906124e-10       3.742114064327e-12       9.815804674389e-12       0.000000000000e+00       9.306462907998e-15       2.584136980750e-15       2.015335215479e-16 
  908       2.498605157520e-10       3.787250976013e-12       9.829916745151e-12       0.000000000000e+00       9.267914377097e-15       2.559531625167e-15       2.039094234915e-16 
  909       2.480555868558e-10       3.832411869205e-12       9.839247240418e-12       0.000000000000e+00       9.229561637775e-15       2.534957923360e-15       2.062428132241e-16 
  910       2.462525792297e-10       3.877578921845e-12       9.843816794963e-12       0.000000000000e+00       9.191403698985e-15       2.510419378916e-15       2.085340664967e-16 
  911       2.444519720196e-10       3.922734159265e-12       9.843646433136e-12       0.000000000000e+00       9.153439545878e-15       2.485919521244e-15       2.107835644820e-16 
  912       2.426542482222e-10       3.967859453775e-12       9.838757570127e-12       0.000000000000e+00       9.115668139724e-15       2.461461905639e-15       2.129916937913e-16 
  913       2.408598946945e-10       4.012936524246e-12       9.829172013217e-12       0.000000000000e+00       9.078088417828e-15       2.437050113351e-15       2.151588464913e-16 
  914       2.390694021641e-10       4.057946935698e-12       9.814911963044e-12       0.000000000000e+00       9.040699293448e-15       2.412687751645e-15       2.172854201212e-16 
  915       2.372832652397e-10       4.102872098890e-12       9.796000014861e-12       0.000000000000e+00       9.003499655709e-15       2.388378453866e-15       2.193718177096e-16 
  916       2.355019824204e-10       4.147693269906e-12       9.772459159791e-12       0.000000000000e+00       8.966488369528e-15       2.364125879507e-15       2.214184477913e-16 
  917       2.337260561066e-10       4.192391549738e-12       9.744312786090e-12       0.000000000000e+00       8.929664275522e-15       2.339933714271e-15       2.234257244245e-16 
  918       2.319559926093e-10       4.236947883880e-12       9.711584680406e-12       0.000000000000e+00       8.893026189932e-15       2.315805670135e-15       2.253940672072e-16 
  919       2.301923021610e-10       4.281343061909e-12       9.674299029037e-12       0.000000000000e+00       8.856572904539e-15       2.291745485415e-15       2.273239012949e-16 
  920       2.284354989252e-10       4.325557717076e-12       9.632480419187e-12       0.000000000000e+00       8.820303186581e-15       2.267756924832e-15       2.292156574168e-16 
  921       2.266861010065e-10       4.369572325891e-12       9.586153840233e-12       0.000000000000e+00       8.784215778670e-15       2.243843779575e-15       2.310697718933e-16 
  922       2.249446304614e-10       4.413367207711e-12       9.535344684976e-12       0.000000000000e+00       8.748309398710e-15       2.220009867366e-15       2.328866866523e-16 
  923       2.232116133073e-10       4.456922524325e-12       9.480078750904e-12       0.000000000000e+00       8.712582739813e-15       2.196259032523e-15       2.346668492468e-16 
  924       2.214875795335e-10       4.500218279546e-12       9.420382241452e-12       0.000000000000e+00       8.677034470219e-15       2.172595146029e-15       2.364107128714e-16 
  925       2.197730631108e-10       4.543234318793e-12       9.356281767257e-12       0.000000000000e+00       8.641663233213e-15       2.149022105592e-15       2.381187363795e-16 
  926       2.180686020020e-10       4.585950328680e-12       9.287804347421e-12       0.000000000000e+00       8.606467647040e-15       2.125543835711e-15       2.397913842998e-16 
  927       2.163747381713e-10       4.628345836602e-12       9.214977410768e-12       0.000000000000e+00       8.571446304824e-15       2.102164287740e-15       2.414291268538e-16 
  928       2.146920175951e-10       4.670400210327e-12       9.137828797106e-12       0.000000000000e+00       8.536597774487e-15       2.078887439955e-15       2.430324399722e-16 
  929       2.130209902719e-10       4.712092657574e-12       9.056386758481e-12       0.000000000000e+00       8.501920598664e-15       2.055717297615e-15       2.446018053123e-16 
  930       2.113622102321e-10       4.753402225610e-12       8.970679960440e-12       0.000000000000e+00       8.467413294620e-15       2.032657893031e-15       2.461377102746e-16 
  931       2.097162355485e-10       4.794307800829e-12       8.880737483290e-12       0.000000000000e+00       8.433074354171e-15       2.009713285624e-15       2.476406480196e-16 
  932       2.080836283459e-10       4.834788108344e-12       8.786588823354e-12       0.000000000000e+00       8.398902243598e-15       1.986887561996e-15       2.491111174853e-16 
  933       2.064649548118e-10       4.874821711573e-12       8.688263894234e-12       0.000000000000e+00       8.364895403566e-15       1.964184835991e-15       2.505496234037e-16 
  934       2.048607249388e-10       4.914388961170e-12       8.585798710746e-12       0.000000000000e+00       8.331052431554e-15       1.941608307307e-15       2.519565716371e-16 
  935       2.032712107007e-10       4.953477876056e-12       8.479252535571e-12       0.000000000000e+00       8.297372632449e-15       1.919157421070e-15       2.533319533601e-16 
  936       2.016966250541e-10       4.992078353515e-12       8.368691003178e-12       0.000000000000e+00       8.263855476396e-15       1.896830663978e-15       2.546756559737e-16 
  937       2.001371819492e-10       5.030180228039e-12       8.254180463489e-12       0.000000000000e+00       8.230500417008e-15       1.874626501668e-15       2.559875673409e-16 
  938       1.985930963321e-10       5.067773271186e-12       8.135787983916e-12       0.000000000000e+00       8.197306891310e-15       1.852543378646e-15       2.572675757891e-16 
  939       1.970645841464e-10       5.104847191429e-12       8.013581351399e-12       0.000000000000e+00       8.164274319679e-15       1.830579718229e-15       2.585155701127e-16 
  940       1.955518623351e-10       5.141391634016e-12       7.887629074449e-12       0.000000000000e+00       8.131402105789e-15       1.808733922473e-15       2.597314395758e-16 
  941       1.940551488423e-10       5.177396180825e-12       7.758000385189e-12       0.000000000000e+00       8.098689636551e-15       1.787004372114e-15       2.609150739144e-16 
  942       1.925746626150e-10       5.212850350212e-12       7.624765241390e-12       0.000000000000e+00       8.066136282058e-15       1.765389426499e-15       2.620663633394e-16 
  943       1.911106236050e-10       5.247743596877e-12       7.487994328511e-12       0.000000000000e+00       8.033741395526e-15       1.743887423523e-15       2.631851985386e-16 
  944       1.896632527708e-10       5.282065311709e-12       7.347759061744e-12       0.000000000000e+00       8.001504313236e-15       1.722496679566e-15       2.642714706798e-16 
  945       1.882327720791e-10       5.315804821645e-12       7.204131588049e-12       0.000000000000e+00       7.969424354477e-15       1.701215489425e-15       2.653250714130e-16 
  946       1.868194045071e-10       5.348951389528e-12       7.057184788197e-12       0.000000000000e+00       7.937500821492e-15       1.680042126250e-15       2.663458928730e-16 
  947       1.854233740436e-10       5.381494213955e-12       6.906992278806e-12       0.000000000000e+00       7.905732999414e-15       1.658974841480e-15       2.673338276820e-16 
  948       1.840449056915e-10       5.413422429138e-12       6.753628414387e-12       0.000000000000e+00       7.874120156213e-15       1.638011864778e-15       2.682887689521e-16 
  949       1.826842254694e-10       5.444725104756e-12       6.597168289377e-12       0.000000000000e+00       7.842661542637e-15       1.617151403966e-15       2.692106102880e-16 
  950       1.813415604130e-10       5.475391245811e-12       6.437687740185e-12       0.000000000000e+00       7.811356392156e-15       1.596391644959e-15       2.700992457892e-16 
  951       1.800171385777e-10       5.505409792482e-12       6.275263347229e-12       0.000000000000e+00       7.780203920903e-15       1.575730751704e-15       2.709545700528e-16 
  952       1.787111890395e-10       5.534769619981e-12       6.109972436974e-12       0.000000000000e+00       7.749203327615e-15       1.555166866109e-15       2.717764781763e-16 
  953       1.774239418977e-10       5.563459538406e-12       5.941893083977e-12       0.000000000000e+00       7.718353793581e-15       1.534698107984e-15       2.725648657593e-16 
  954       1.761556282759e-10       5.591468292600e-12       5.771104112923e-12       0.000000000000e+00       7.687654482578e-15       1.514322574973e-15       2.733196289071e-16 
  955       1.749064803246e-10       5.618784562000e-12       5.597685100666e-12       0.000000000000e+00       7.657104540817e-15       1.494038342490e-15       2.740406642325e-16 
  956       1.736767312222e-10       5.645396960498e-12       5.421716378270e-12       0.000000000000e+00       7.626703096887e-15       1.473843463656e-15       2.747278688585e-16 
  957       1.724666151775e-10       5.671294036293e-12       5.243279033047e-12       0.000000000000e+00       7.596449261693e-15       1.453735969229e-15       2.753811404211e-16 
  958       1.712763674311e-10       5.696464271743e-12       5.062454910599e-12       0.000000000000e+00       7.566342128402e-15       1.433713867544e-15       2.760003770716e-16 
  959       1.701062242573e-10       5.720896083227e-12       4.879326616855e-12       0.000000000000e+00       7.536380772384e-15       1.413775144448e-15       2.765854774792e-16 
  960       1.689564229661e-10       5.744577820993e-12       4.693977520115e-12       0.000000000000e+00       7.506564251157e-15       1.393917763233e-15       2.771363408335e-16 
  961       1.678272019046e-10       5.767497769018e-12       4.506491753086e-12       0.000000000000e+00       7.476891604324e-15       1.374139664570e-15       2.776528668473e-16 
  962       1.667188004594e-10       5.789644144860e-12       4.316954214926e-12       0.000000000000e+00       7.447361853523e-15       1.354438766450e-15       2.781349557587e-16 
  963       1.656314590577e-10       5.811005099513e-12       4.125450573279e-12       0.000000000000e+00       7.417974002363e-15       1.334812964112e-15       2.785825083340e-16 
  964       1.645654191699e-10       5.831568717265e-12       3.932067266320e-12       0.000000000000e+00       7.388727036369e-15       1.315260129984e-15       2.789954258703e-16 
  965       1.635209233106e-10       5.851323015547e-12       3.736891504790e-12       0.000000000000e+00       7.359619922926e-15       1.295778113614e-15       2.793736101975e-16 
  966       1.624982150410e-10       5.870255944795e-12       3.540011274042e-12       0.000000000000e+00       7.330651611219e-15       1.276364741608e-15       2.797169636816e-16 
  967       1.614975389705e-10       5.888355388301e-12       3.341515336073e-12       0.000000000000e+00       7.301821032177e-15       1.257017817563e-15       2.800253892267e-16 
  968       1.605191407585e-10       5.905609162066e-12       3.141493231572e-12       0.000000000000e+00       7.273127098416e-15       1.237735122004e-15       2.802987902776e-16 
  969       1.595632671163e-10       5.922005014660e-12       2.940035281956e-12       0.000000000000e+00       7.244568704179e-15       1.218514412319e-15       2.805370708228e-16 
  970       1.586301658088e-10       5.937530627073e-12       2.737232591408e-12       0.000000000000e+00       7.216144725282e-15       1.199353422693e-15       2.807401353963e-16 
  971       1.577200856564e-10       5.952173612573e-12       2.533177048920e-12       0.000000000000e+00       7.187854019052e-15       1.180249864043e-15       2.809078890808e-16 
  972       1.568332765365e-10       5.965921516556e-12       2.327961330335e-12       0.000000000000e+00       7.159695424275e-15       1.161201423955e-15       2.810402375100e-16 
  973       1.559699334176e-10       5.978764187499e-12       2.121675306382e-12       0.000000000000e+00       7.131667894860e-15       1.142206662128e-15       2.811371771295e-16 
  974       1.551300275351e-10       5.990700929065e-12       1.914395203624e-12       0.000000000000e+00       7.103770903163e-15       1.123267711573e-15       2.811990674599e-16 
  975       1.543134726846e-10       6.001733455064e-12       1.706194284866e-12       0.000000000000e+00       7.076004042604e-15       1.104387617828e-15       2.812263629255e-16 
  976       1.535201809551e-10       6.011863528248e-12       1.497146429984e-12       0.000000000000e+00       7.048366894449e-15       1.085569447178e-15       2.812195229805e-16 
  977       1.527500627242e-10       6.021092960466e-12       1.287326137511e-12       0.000000000000e+00       7.020859027772e-15       1.066816286703e-15       2.811790121227e-16 
  978       1.520030266522e-10       6.029423612818e-12       1.076808526220e-12       0.000000000000e+00       6.993479999412e-15       1.048131244323e-15       2.811052999080e-16 
  979       1.512789796773e-10       6.036857395811e-12       8.656693367132e-13       0.000000000000e+00       6.966229353934e-15       1.029517448847e-15       2.809988609636e-16 
  980       1.505778270102e-10       6.043396269516e-12       6.539849330010e-13       0.000000000000e+00       6.939106623586e-15       1.010978050025e-15       2.808601750028e-16 
  981       1.498994721285e-10       6.049042243722e-12       4.418323040919e-13       0.000000000000e+00       6.912111328261e-15       9.925162185949e-16       2.806897268384e-16 
  982       1.492438167720e-10       6.053797378089e-12       2.292890655749e-13       0.000000000000e+00       6.885242975457e-15       9.741351463290e-16       2.804880063967e-16 
  983       1.486107609370e-10       6.057663782306e-12       1.643346120467e-14       0.000000000000e+00       6.858501060234e-15       9.558380460853e-16       2.802555087319e-16 
  984       1.480002028710e-10       6.060643616246e-12      -1.966556355132e-13       0.000000000000e+00       6.831885065172e-15       9.376281518548e-16       2.799927340396e-16 
  985       1.474120390678e-10       6.062739090118e-12      -4.098987197377e-13       0.000000000000e+00       6.805394460338e-15       9.195087188102e-16       2.797001876709e-16 
  986       1.468461642618e-10       6.063952464626e-12      -6.232156537072e-13       0.000000000000e+00       6.779028703236e-15       9.014830233547e-16       2.793783801467e-16 
  987       1.463024714230e-10       6.064286051124e-12      -8.365256651550e-13       0.000000000000e+00       6.752787238772e-15       8.835543631703e-16       2.790278271712e-16 
  988       1.457808517517e-10       6.063742211768e-12      -1.049747345724e-12       0.000000000000e+00       6.726669499214e-15       8.657260572667e-16       2.786490496462e-16 
  989       1.452811946731e-10       6.062323359673e-12      -1.262798649383e-12       0.000000000000e+00       6.700674904148e-15       8.480014460292e-16       2.782425736849e-16 
  990       1.448033878319e-10       6.060031959069e-12      -1.475596890838e-12       0.000000000000e+00       6.674802860440e-15       8.303838912682e-16       2.778089306259e-16 
  991       1.443473170876e-10       6.056870525455e-12      -1.688058743955e-12       0.000000000000e+00       6.649052762193e-15       8.128767762671e-16       2.773486570473e-16 
  992       1.439128665084e-10       6.052841625754e-12      -1.900100240166e-12       0.000000000000e+00       6.623423990709e-15       7.954835058308e-16       2.768622947804e-16 
  993       1.434999183666e-10       6.047947878471e-12      -2.111636766891e-12       0.000000000000e+00       6.597915914449e-15       7.782075063349e-16       2.763503909241e-16 
  994       1.431083531331e-10       6.042191953843e-12      -2.322583065950e-12       0.000000000000e+00       6.572527888989e-15       7.610522257735e-16       2.758134978585e-16 
  995       1.427380494719e-10       6.035576573998e-12      -2.532853231978e-12       0.000000000000e+00       6.547259256982e-15       7.440211338085e-16       2.752521732590e-16 
  996       1.423888842353e-10       6.028104513110e-12      -2.742360710842e-12       0.000000000000e+00       6.522109348116e-15       7.271177218176e-16       2.746669801102e-16 
  997       1.420607324581e-10       6.019778597553e-12      -2.951018298055e-12       0.000000000000e+00       6.497077479077e-15       7.103455029430e-16       2.740584867201e-16 
  998       1.417534673525e-10       6.010601706056e-12      -3.158738137190e-12       0.000000000000e+00       6.472162953502e-15       6.937080121401e-16       2.734272667338e-16 
  999       1.414669603033e-10       6.000576769859e-12      -3.365431718299e-12       0.000000000000e+00       6.447365061944e-15       6.772088062261e-16       2.727738991477e-16 
 1000       1.412010808619e-10       5.989706772869e-12      -3.571009876322e-12       0.000000000000e+00       6.422683081831e-15       6.608514639283e-16       2.720989683232e-16 
 1001       1.409556967412e-10       5.977994751811e-12      -3.775382789509e-12       0.000000000000e+00       6.398116277421e-15       6.446395859329e-16       2.714030640010e-16 
 1002       1.407306738109e-10       5.965443796391e-12      -3.978459977829e-12       0.000000000000e+00       6.373663899767e-15       6.285767949334e-16       2.706867813148e-16 
 1003       1.405258760915e-10       5.952057049441e-12      -4.180150301389e-12       0.000000000000e+00       6.349325186673e-15       6.126667356794e-16       2.699507208055e-16 
 1004       1.403411657492e-10       5.937837707084e-12      -4.380361958848e-12       0.000000000000e+00       6.325099362654e-15       5.969130750250e-16       2.691954884350e-16 
 1005       1.401764030910e-10       5.922789018882e-12      -4.579002485833e-12       0.000000000000e+00       6.300985638896e-15       5.813195019772e-16       2.684216956002e-16 
 1006       1.400314465589e-10       5.906914287996e-12      -4.775978753352e-12       0.000000000000e+00       6.276983213217e-15       5.658897277448e-16       2.676299591470e-16 
 1007       1.399061527252e-10       5.890216871337e-12      -4.971196966211e-12       0.000000000000e+00       6.253091270022e-15       5.506274857868e-16       2.668209013843e-16 
 1008       1.398003762866e-10       5.872700179725e-12      -5.164562661429e-12       0.000000000000e+00       6.229308980267e-15       5.355365318610e-16       2.659951500980e-16 
 1009       1.397139700594e-10       5.854367678041e-12      -5.355980706651e-12       0.000000000000e+00       6.205635501415e-15       5.206206440724e-16       2.651533385650e-16 
 1010       1.396467849739e-10       5.835222885384e-12      -5.545355298567e-12       0.000000000000e+00       6.182069977400e-15       5.058836229220e-16       2.642961055668e-16 
 1011       1.395986700694e-10       5.815269375227e-12      -5.732589961324e-12       0.000000000000e+00       6.158611538580e-15       4.913292913554e-16       2.634240954041e-16 
 1012       1.395694504172e-10       5.794512156835e-12      -5.917597561063e-12       0.000000000000e+00       6.135259397718e-15       4.769609908456e-16       2.625377936180e-16 
 1013       1.395588605521e-10       5.772961841056e-12      -6.100330511059e-12       0.000000000000e+00       6.112013139508e-15       4.627800615782e-16       2.616370315297e-16 
 1014       1.395666100693e-10       5.750630534972e-12      -6.280750999421e-12       0.000000000000e+00       6.088872435144e-15       4.487873404256e-16       2.607214745770e-16 
 1015       1.395924056018e-10       5.727530466397e-12      -6.458821012090e-12       0.000000000000e+00       6.065836946656e-15       4.349836629127e-16       2.597907859534e-16 
 1016       1.396359508114e-10       5.703673984198e-12      -6.634502332431e-12       0.000000000000e+00       6.042906326880e-15       4.213698632067e-16       2.588446266020e-16 
 1017       1.396969463820e-10       5.679073558608e-12      -6.807756540813e-12       0.000000000000e+00       6.020080219429e-15       4.079467741064e-16       2.578826552109e-16 
 1018       1.397750900109e-10       5.653741781547e-12      -6.978545014205e-12       0.000000000000e+00       5.997358258661e-15       3.947152270323e-16       2.569045282079e-16 
 1019       1.398700764013e-10       5.627691366935e-12      -7.146828925755e-12       0.000000000000e+00       5.974740069655e-15       3.816760520157e-16       2.559098997549e-16 
 1020       1.399815972544e-10       5.600935151012e-12      -7.312569244384e-12       0.000000000000e+00       5.952225268176e-15       3.688300776882e-16       2.548984217429e-16 
 1021       1.401093412615e-10       5.573486092653e-12      -7.475726734371e-12       0.000000000000e+00       5.929813460649e-15       3.561781312717e-16       2.538697437866e-16 
 1022       1.402529940961e-10       5.545357273685e-12      -7.636261954942e-12       0.000000000000e+00       5.907504244130e-15       3.437210385677e-16       2.528235132194e-16 
 1023       1.404122384062e-10       5.516561899205e-12      -7.794135259855e-12       0.000000000000e+00       5.885297206276e-15       3.314596239470e-16       2.517593750877e-16 
 1024       1.405867538063e-10       5.487113297896e-12      -7.949306796989e-12       0.000000000000e+00       5.863191925312e-15       3.193947103391e-16       2.506769721460e-16 
 1025       1.407762168695e-10       5.457024922342e-12      -8.101736507932e-12       0.000000000000e+00       5.841187970008e-15       3.075271192219e-16       2.495759448518e-16 
 1026       1.409803011198e-10       5.426310349350e-12      -8.251384127570e-12       0.000000000000e+00       5.819284899646e-15       2.958576706112e-16       2.484559313597e-16 
 1027       1.411986770241e-10       5.394983280261e-12      -8.398209183670e-12       0.000000000000e+00       5.797482263992e-15       2.843871830504e-16       2.473165675167e-16 
 1028       1.414310119844e-10       5.363057541271e-12      -8.542170996473e-12       0.000000000000e+00       5.775779603264e-15       2.731164736000e-16       2.461574868568e-16 
 1029       1.416769703299e-10       5.330547083744e-12      -8.683228678277e-12       0.000000000000e+00       5.754176448107e-15       2.620463578272e-16       2.449783205956e-16 
 1030       1.419362133094e-10       5.297465984535e-12      -8.821341133028e-12       0.000000000000e+00       5.732672319560e-15       2.511776497951e-16       2.437786976254e-16 
 1031       1.422083990829e-10       5.263828446299e-12      -8.956467055905e-12       0.000000000000e+00       5.711266729029e-15       2.405111620532e-16       2.425582445093e-16 
 1032       1.424931827142e-10       5.229648797816e-12      -9.088564932909e-12       0.000000000000e+00       5.689959178256e-15       2.300477056258e-16       2.413165854767e-16 
 1033       1.427902161628e-10       5.194941494299e-12      -9.217593040451e-12       0.000000000000e+00       5.668749159291e-15       2.197880900025e-16       2.400533424176e-16 
 1034       1.430991482764e-10       5.159721117720e-12      -9.343509444938e-12       0.000000000000e+00       5.647636154463e-15       2.097331231274e-16       2.387681348772e-16 
 1035       1.434196247824e-10       5.124002377119e-12      -9.466272002363e-12       0.000000000000e+00       5.626619636347e-15       1.998836113885e-16       2.374605800511e-16 
 1036       1.437512882806e-10       5.087800108928e-12      -9.585838357888e-12       0.000000000000e+00       5.605699067741e-15       1.902403596078e-16       2.361302927797e-16 
 1037       1.440937782353e-10       5.051129277280e-12      -9.702165945439e-12       0.000000000000e+00       5.584873901632e-15       1.808041710302e-16       2.347768855431e-16 
 1038       1.444467309669e-10       5.014004974333e-12      -9.815211987284e-12       0.000000000000e+00       5.564143581166e-15       1.715758473136e-16       2.333999684558e-16 
 1039       1.448097796449e-10       4.976442420582e-12      -9.924933493631e-12       0.000000000000e+00       5.543507539623e-15       1.625561885184e-16       2.319991492614e-16 
 1040       1.451825542791e-10       4.938456965180e-12      -1.003128726221e-11       0.000000000000e+00       5.522965200384e-15       1.537459930967e-16       2.305740333273e-16 
 1041       1.455646817126e-10       4.900064086251e-12      -1.013422987785e-11       0.000000000000e+00       5.502515976905e-15       1.451460578824e-16       2.291242236397e-16 
 1042       1.459557856133e-10       4.861279391207e-12      -1.023371771209e-11       0.000000000000e+00       5.482159272682e-15       1.367571780802e-16       2.276493207980e-16 
 1043       1.463554864664e-10       4.822118617070e-12      -1.032970692276e-11       0.000000000000e+00       5.461894481228e-15       1.285801472559e-16       2.261489230097e-16 
 1044       1.467634015664e-10       4.782597630782e-12      -1.042215345354e-11       0.000000000000e+00       5.441720986041e-15       1.206157573252e-16       2.246226260852e-16 
 1045       1.471791450093e-10       4.742732429526e-12      -1.051101303359e-11       0.000000000000e+00       5.421638160573e-15       1.128647985438e-16       2.230700234325e-16 
 1046       1.476023276846e-10       4.702539141042e-12      -1.059624117711e-11       0.000000000000e+00       5.401645368205e-15       1.053280594967e-16       2.214907060520e-16 
 1047       1.480325572677e-10       4.662034023943e-12      -1.067779318293e-11       0.000000000000e+00       5.381741962212e-15       9.800632708798e-17       2.198842625309e-16 
 1048       1.484694382118e-10       4.621233468035e-12      -1.075562413412e-11       0.000000000000e+00       5.361927285739e-15       9.090038653022e-17       2.182502790385e-16 
 1049       1.489125717402e-10       4.580153994627e-12      -1.082968889754e-11       0.000000000000e+00       5.342200671769e-15       8.401102133412e-17       2.165883393205e-16 
 1050       1.493615558382e-10       4.538812256857e-12      -1.089994212347e-11       0.000000000000e+00       5.322561443093e-15       7.733901329808e-17       2.148980246940e-16 
 1051       1.498160037524e-10       4.497224669207e-12      -1.096634842412e-11       0.000000000000e+00       5.303008983739e-15       7.088408901664e-17       2.131791396893e-16 
 1052       1.502755997852e-10       4.455406289801e-12      -1.102891306509e-11       0.000000000000e+00       5.283542954397e-15       6.464174338892e-17       2.114323924228e-16 
 1053       1.507400442599e-10       4.413371923201e-12      -1.108765169975e-11       0.000000000000e+00       5.264163079926e-15       5.860637193401e-17       2.096587236710e-16 
 1054       1.512090350789e-10       4.371136490072e-12      -1.114258022965e-11       0.000000000000e+00       5.244869078156e-15       5.277232014360e-17       2.078590821010e-16 
 1055       1.516822677172e-10       4.328715027454e-12      -1.119371480518e-11       0.000000000000e+00       5.225660659857e-15       4.713388335720e-17       2.060344242888e-16 
 1056       1.521594352171e-10       4.286122689043e-12      -1.124107182633e-11       0.000000000000e+00       5.206537528725e-15       4.168530663740e-17       2.041857147391e-16 
 1057       1.526402281819e-10       4.243374745465e-12      -1.128466794332e-11       0.000000000000e+00       5.187499381356e-15       3.642078464510e-17       2.023139259043e-16 
 1058       1.531243347704e-10       4.200486584554e-12      -1.132452005732e-11       0.000000000000e+00       5.168545907227e-15       3.133446151471e-17       2.004200382036e-16 
 1059       1.536114406907e-10       4.157473711628e-12      -1.136064532114e-11       0.000000000000e+00       5.149676788673e-15       2.642043072943e-17       1.985050400427e-16 
 1060       1.541012291950e-10       4.114351749764e-12      -1.139306113992e-11       0.000000000000e+00       5.130891700864e-15       2.167273499647e-17       1.965699278325e-16 
 1061       1.545933810727e-10       4.071136440078e-12      -1.142178517182e-11       0.000000000000e+00       5.112190311788e-15       1.708536612228e-17       1.946157060088e-16 
 1062       1.550875746457e-10       4.027843641999e-12      -1.144683532872e-11       0.000000000000e+00       5.093572282226e-15       1.265226488778e-17       1.926433870511e-16 
 1063       1.555834857615e-10       3.984489333547e-12      -1.146822977690e-11       0.000000000000e+00       5.075037265729e-15       8.367320923617e-18       1.906539915021e-16 
 1064       1.560807877883e-10       3.941089611607e-12      -1.148598693775e-11       0.000000000000e+00       5.056584908602e-15       4.224372585373e-18       1.886485479869e-16 
 1065       1.565791516084e-10       3.897660692210e-12      -1.150012548844e-11       0.000000000000e+00       5.038214849876e-15       2.172068288212e-19       1.866280932322e-16 
 1066       1.570782456127e-10       3.854218910807e-12      -1.151066436264e-11       0.000000000000e+00       5.019926721291e-15      -3.660440914851e-18       1.845936720855e-16 
 1067       1.575777356949e-10       3.810780722545e-12      -1.151762275117e-11       0.000000000000e+00       5.001720147273e-15      -7.414886863802e-18       1.825463375343e-16 
 1068       1.580772852453e-10       3.767362702544e-12      -1.152102010276e-11       0.000000000000e+00       4.983594744911e-15      -1.105249901030e-17       1.804871507257e-16 
 1069       1.585765551455e-10       3.723981546175e-12      -1.152087612466e-11       0.000000000000e+00       4.965550123938e-15      -1.457969724549e-17       1.784171809848e-16 
 1070       1.590752037620e-10       3.680654069336e-12      -1.151721078340e-11       0.000000000000e+00       4.947585886708e-15      -1.800295348416e-17       1.763375058351e-16 
 1071       1.595728869407e-10       3.637397208728e-12      -1.151004430545e-11       0.000000000000e+00       4.929701628174e-15      -2.132879178951e-17       1.742492110165e-16 
 1072       1.600692580009e-10       3.594228022130e-12      -1.149939717791e-11       0.000000000000e+00       4.911896935868e-15      -2.456378849790e-17       1.721533905055e-16 
 1073       1.605639677293e-10       3.551163688680e-12      -1.148529014921e-11       0.000000000000e+00       4.894171389878e-15      -2.771457234363e-17       1.700511465340e-16 
 1074       1.610566643747e-10       3.508221509149e-12      -1.146774422982e-11       0.000000000000e+00       4.876524562826e-15      -3.078782458371e-17       1.679435896085e-16 
 1075       1.615469936414e-10       3.465418906216e-12      -1.144678069292e-11       0.000000000000e+00       4.858956019850e-15      -3.379027912259e-17       1.658318385295e-16 
 1076       1.620345986841e-10       3.422773424749e-12      -1.142242107508e-11       0.000000000000e+00       4.841465318577e-15      -3.672872263699e-17       1.637170204105e-16 
 1077       1.625191201013e-10       3.380302732075e-12      -1.139468717699e-11       0.000000000000e+00       4.824052009106e-15      -3.960999470060e-17       1.616002706977e-16 
 1078       1.630001959300e-10       3.338024618264e-12      -1.136360106412e-11       0.000000000000e+00       4.806715633985e-15      -4.244098790886e-17       1.594827331886e-16 
 1079       1.634774616397e-10       3.295956996401e-12      -1.132918506744e-11       0.000000000000e+00       4.789455728187e-15      -4.522864800377e-17       1.573655600518e-16 
 1080       1.639505501265e-10       3.254117902865e-12      -1.129146178408e-11       0.000000000000e+00       4.772271819093e-15      -4.797997399860e-17       1.552499118457e-16 
