# Hexadecapole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib2 (Mpc/h)^3          7:IbG2 (Mpc/h)^3         8:Ib1b2 (Mpc/h)^3        9:Ib1bG2 (Mpc/h)^3      10:Ib2b2 (Mpc/h)^3       11:Ib2bG2 (Mpc/h)^3      12:IbG2bG2 (Mpc/h)^3     13:Ptree_vv (Mpc/h)^3 
       7.360861972775e-02      -1.646740146215e+02      -2.428227528031e+01       3.557307813045e+01      -3.844240385297e+00       2.867686583581e+01      -5.032068087143e+01      -9.330287308112e-02      -1.269901706672e-01      -8.867887626625e-05      -3.229813675564e-04      -2.603175045067e-04       7.095022504456e+02 
       7.622474376016e-02      -1.641255637908e+02      -1.925896477144e+01       3.752480656704e+01      -3.952830968673e+00       3.006838607092e+01      -5.258672553792e+01      -1.009398134220e-01      -1.405346100239e-01      -9.720234121751e-05      -3.263584176560e-04      -2.708830258820e-04       6.803245439960e+02 
       7.901570463513e-02      -1.616261347602e+02      -1.225608753247e+01       3.963300371561e+01      -4.044469624822e+00       3.150575456141e+01      -5.490726646001e+01      -1.098525414652e-01      -1.563113546432e-01      -1.069207535995e-04      -3.257179622679e-04      -2.763340128515e-04       6.477945346511e+02 
       8.194493791359e-02      -1.570215527908e+02      -3.232865653850e+00       4.184702816459e+01      -4.114656735743e+00       3.294604342429e+01      -5.721045865653e+01      -1.199288135612e-01      -1.740219278346e-01      -1.178119109587e-04      -3.204406098703e-04      -2.753024527065e-04       6.127594120274e+02 
       8.497582793569e-02      -1.504655891001e+02       7.564482760407e+00       4.410360925390e+01      -4.162593421058e+00       3.434766156693e+01      -5.942883215511e+01      -1.309120672667e-01      -1.931084690448e-01      -1.297670782027e-04      -3.105052965968e-04      -2.672560558576e-04       5.764688659710e+02 
       8.807712855771e-02      -1.424446603719e+02       1.958777077561e+01       4.633488143007e+01      -4.191945674371e+00       3.567756783608e+01      -6.151106896429e+01      -1.424146033394e-01      -2.128082175397e-01      -1.426018041796e-04      -2.966390104749e-04      -2.528580494402e-04       5.403720813595e+02 
       9.122506666948e-02      -1.336417667119e+02       3.211899303662e+01       4.847824541299e+01      -4.209421871740e+00       3.691464062675e+01      -6.342665211750e+01      -1.539849718924e-01      -2.322936417664e-01      -1.560445358049e-04      -2.801562506075e-04      -2.337360440803e-04       5.058178615098e+02 
       9.440294517792e-02      -1.248404488028e+02       4.436052358513e+01       5.048079982388e+01      -4.223616958440e+00       3.804948234801e+01      -6.516483665883e+01      -1.651559456340e-01      -2.507599284054e-01      -1.697804536745e-04      -2.626954442009e-04      -2.122366683199e-04       4.739338818250e+02 
       9.759964985482e-02      -1.168096654104e+02       5.554427948064e+01       5.230580341823e+01      -4.243616208797e+00       3.908443107989e+01      -6.673372332934e+01      -1.755119959696e-01      -2.675485134060e-01      -1.834725359309e-04      -2.460174166019e-04      -1.910190929303e-04       4.454911062279e+02 
       1.008080362680e-01      -1.102052366130e+02       6.502480909193e+01       5.393183573408e+01      -4.277560098331e+00       4.002935840894e+01      -6.815300422791e+01      -1.847233082998e-01      -2.821819967677e-01      -1.967632661442e-04      -2.317275759833e-04      -1.726792970844e-04       4.209274513253e+02 
       1.040236122901e-01      -1.054778340083e+02       7.236810731063e+01       5.535567161970e+01      -4.331442456989e+00       4.090052200371e+01      -6.945163702574e+01      -1.925875260479e-01      -2.944310800904e-01      -2.093372556164e-04      -2.210755219689e-04      -1.593777502913e-04       4.002819485595e+02 
       1.072435920750e-01      -1.028471212637e+02       7.737731195752e+01       5.658940421861e+01      -4.408567520579e+00       4.171632853154e+01      -7.066091085882e+01      -1.990442215366e-01      -3.043078506177e-01      -2.209884200362e-04      -2.147990591659e-04      -1.526020169323e-04       3.833140004825e+02 
       1.104662624793e-01      -1.023117054819e+02       8.008160773299e+01       5.765843880034e+01      -4.509598608585e+00       4.249608755217e+01      -7.181251295829e+01      -2.041662985143e-01      -3.120448397682e-01      -2.315755745712e-04      -2.131270436327e-04      -1.530694070422e-04       3.695491834571e+02 
       1.136905753695e-01      -1.036183464126e+02       8.076757192598e+01       5.859852679781e+01      -4.631978379818e+00       4.325618816870e+01      -7.293255956518e+01      -2.081670810001e-01      -3.180819333663e-01      -2.411089665077e-04      -2.156137184195e-04      -1.605288621088e-04       3.583573047137e+02 
       1.169158913904e-01      -1.063359475833e+02       7.990347378838e+01       5.945197804433e+01      -4.770848376475e+00       4.401043576989e+01      -7.404243245681e+01      -2.113557415743e-01      -3.229971791191e-01      -2.497092861056e-04      -2.214011579529e-04      -1.739715937341e-04       3.490113757459e+02 
       1.201418211756e-01      -1.098518362942e+02       7.814318013498e+01       6.026231134573e+01      -4.918819922568e+00       4.476635599462e+01      -7.515312095614e+01      -2.141115636105e-01      -3.274445246748e-01      -2.576031122487e-04      -2.291213495241e-04      -1.915730156792e-04       3.407753188265e+02 
       1.233681277699e-01      -1.134468042618e+02       7.624924673247e+01       6.107304828148e+01      -5.066996450884e+00       4.552726529281e+01      -7.626869214162e+01      -2.168521946141e-01      -3.321149673145e-01      -2.650955863485e-04      -2.371677463730e-04      -2.109660048300e-04       3.329194738102e+02 
       1.265946669723e-01      -1.164224866888e+02       7.496014860636e+01       6.191844977914e+01      -5.206470540189e+00       4.629035583461e+01      -7.738362963036e+01      -2.199522611368e-01      -3.375951436788e-01      -2.725225916754e-04      -2.438996441187e-04      -2.296320059535e-04       3.248666289471e+02 
       1.298213509736e-01      -1.181023216681e+02       7.498974370428e+01       6.282544896039e+01      -5.328401630189e+00       4.704818500807e+01      -7.848517681202e+01      -2.237505236588e-01      -3.443872448003e-01      -2.802427832466e-04      -2.477218818747e-04      -2.449203876839e-04       3.161593585136e+02 
       1.330481262333e-01      -1.179918598127e+02       7.685712661594e+01       6.380788589253e+01      -5.426116194490e+00       4.779072553678e+01      -7.955685214559e+01      -2.284713931939e-01      -3.527922653553e-01      -2.885385307266e-04      -2.474178790505e-04      -2.546928829653e-04       3.065266886007e+02 
       1.362749600337e-01      -1.158289944870e+02       8.083293492820e+01       6.486307279721e+01      -5.495710859073e+00       4.850478528822e+01      -8.057763052591e+01      -2.341941467331e-01      -3.628562885285e-01      -2.976381208803e-04      -2.422492617453e-04      -2.574835605762e-04       2.959325277462e+02 
       1.395018323137e-01      -1.114920720848e+02       8.703667650978e+01       6.598140870448e+01      -5.535068779904e+00       4.917757018625e+01      -8.152736863418e+01      -2.409236705242e-01      -3.745073015162e-01      -3.077146189859e-04      -2.318363110759e-04      -2.522824935314e-04       2.844293083258e+02 
       1.427287307093e-01      -1.052606762208e+02       9.515577861715e+01       6.713460052865e+01      -5.547214574234e+00       4.979821710497e+01      -8.238968871563e+01      -2.484570324346e-01      -3.873481792806e-01      -3.187145114377e-04      -2.166993614640e-04      -2.395565026471e-04       2.723039523962e+02 
       1.459556475425e-01      -9.750641259265e+01       1.047785082286e+02       6.829039304575e+01      -5.536367589923e+00       5.035661065610e+01      -8.314955378120e+01      -2.565443250641e-01      -4.009103817386e-01      -3.305609435891e-04      -1.975671088179e-04      -2.200980447233e-04       2.598918955311e+02 
       1.491825779928e-01      -8.877364197929e+01       1.153061297277e+02       6.941321171776e+01      -5.509186525197e+00       5.084790780710e+01      -8.380049726101e+01      -2.648566799793e-01      -4.146309429113e-01      -3.430370145487e-04      -1.756766283005e-04      -1.955580714272e-04       2.475528211323e+02 
       1.524095189864e-01      -7.973749176517e+01       1.259983559049e+02       7.046496944724e+01      -5.474176531275e+00       5.127125630994e+01      -8.434253995591e+01      -2.730054096440e-01      -4.278754168745e-01      -3.557521888532e-04      -1.526242193858e-04      -1.682382371001e-04       2.356647667457e+02 
       1.556364685211e-01      -7.104738872698e+01       1.361440284015e+02       7.141089388961e+01      -5.439601431036e+00       5.162748359487e+01      -8.477828077580e+01      -2.806226848733e-01      -4.400532257674e-01      -3.683591973587e-04      -1.299731625142e-04      -1.404623985366e-04       2.245708269116e+02 
       1.588634252553e-01      -6.323479984676e+01       1.451650076331e+02       7.222997425232e+01      -5.412554743730e+00       5.192385756953e+01      -8.512016793667e+01      -2.874317680252e-01      -4.507597082424e-01      -3.804441635614e-04      -1.090926089821e-04      -1.144024111195e-04       2.144698477717e+02 
       1.620903882581e-01      -5.680014766548e+01       1.525181534403e+02       7.290476682087e+01      -5.399819452190e+00       5.216929193377e+01      -8.538316501316e+01      -2.931796701127e-01      -4.596385786827e-01      -3.915960574253e-04      -9.130673588521e-05      -9.222956093771e-05       2.055234047871e+02 
       1.653173568566e-01      -5.209132584092e+01       1.578310359216e+02       7.342727037072e+01      -5.406276944677e+00       5.237350996684e+01      -8.558325252343e+01      -2.977055981214e-01      -4.664817135667e-01      -4.014772877992e-04      -7.759245117535e-05      -7.557259720480e-05       1.978122086282e+02 
       1.685443305423e-01      -4.914171425150e+01       1.610832283039e+02       7.380895368338e+01      -5.432887511794e+00       5.254790411369e+01      -8.573850741133e+01      -3.010388706757e-01      -4.713866220849e-01      -4.099574864309e-04      -6.815640845780e-05      -6.504009486288e-05       1.912502299944e+02 
       1.717713089139e-01      -4.794399539612e+01       1.622998536699e+02       7.406377378811e+01      -5.480102174594e+00       5.270404752271e+01      -8.586722438692e+01      -3.032333452348e-01      -4.744901738234e-01      -4.169501206813e-04      -6.309652624522e-05      -6.106585569478e-05       1.857303071498e+02 
       1.749982916417e-01      -4.834700652163e+01       1.616671239449e+02       7.421219286736e+01      -5.546432995589e+00       5.285156057620e+01      -8.598453022142e+01      -3.044286934482e-01      -4.760536768578e-01      -4.224773930038e-04      -6.210823241972e-05      -6.347624512863e-05       1.811031577356e+02 
       1.782252784455e-01      -4.995633718305e+01       1.596436580593e+02       7.428567335243e+01      -5.627113180755e+00       5.299676130792e+01      -8.610019447084e+01      -3.049096560887e-01      -4.765489942384e-01      -4.268529842150e-04      -6.421461902937e-05      -7.097953580841e-05       1.771482729865e+02 
       1.814522690806e-01      -5.235392622901e+01       1.567145553578e+02       7.431673134667e+01      -5.717056671704e+00       5.314563666354e+01      -8.622345017688e+01      -3.049749369948e-01      -4.764681966638e-01      -4.304150547601e-04      -6.831922644979e-05      -8.219632915163e-05       1.736383206492e+02 
       1.846792633293e-01      -5.508908881168e+01       1.534003049741e+02       7.433605942666e+01      -5.810640727682e+00       5.330164079771e+01      -8.635955835777e+01      -3.049168878263e-01      -4.762852216905e-01      -4.334983493216e-04      -7.329257602328e-05      -9.553032568439e-05       1.703576033989e+02 
       1.879062609943e-01      -5.763878172724e+01       1.502998891613e+02       7.437030516036e+01      -5.901052244598e+00       5.346260992878e+01      -8.650496960291e+01      -3.050137343589e-01      -4.764338187264e-01      -4.365064971177e-04      -7.786400425990e-05      -1.089406075700e-04       1.671162337272e+02 
       1.911332618956e-01      -5.947023394393e+01       1.480228429059e+02       7.444557258598e+01      -5.981318096627e+00       5.362562519867e+01      -8.665495032589e+01      -3.055418003583e-01      -4.773422879002e-01      -4.398505281839e-04      -8.070876477028e-05      -1.203310354851e-04       1.637277918892e+02 
       1.943602658671e-01      -6.011541810219e+01       1.471038083917e+02       7.458385799410e+01      -6.045272238832e+00       5.378727207557e+01      -8.680399656468e+01      -3.067384414378e-01      -4.793747443249e-01      -4.439010527049e-04      -8.068713161050e-05      -1.278235095850e-04       1.600333340998e+02 
       1.975872727552e-01      -5.943395010471e+01       1.476984234797e+02       7.478637016031e+01      -6.090832966458e+00       5.394162777550e+01      -8.694270580511e+01      -3.086437671833e-01      -4.825702233295e-01      -4.487981169255e-04      -7.739661415002e-05      -1.305811681626e-04       1.560129611260e+02 
       2.008142824168e-01      -5.738884268445e+01       1.498427208874e+02       7.504775776386e+01      -6.117207499209e+00       5.408197793266e+01      -8.706044524783e+01      -3.112356161306e-01      -4.868652253277e-01      -4.546396393584e-04      -7.071879930376e-05      -1.281275124092e-04       1.516906531592e+02 
