# Quadrupole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib1b2 (Mpc/h)^3        7:Ib2 (Mpc/h)^3          8:Ib1bG2 (Mpc/h)^3       9:IbG2 (Mpc/h)^3        10:IFG2 (Mpc/h)^3        11:Ib2b2 (Mpc/h)^3       12:Ib2bG2 (Mpc/h)^3      13:IbG2bG2 (Mpc/h)^3     14:Ptree_vv (Mpc/h)^3    15:Ptree_vd (Mpc/h)^3 
       1.040236122901e-01      -2.729964089140e+02      -2.761964249403e+02       2.897315801885e+02      -1.646398893768e+01       2.380288367869e+02       7.112196522477e+01      -3.688329331069e+02      -1.958152087571e+02      -5.676211741053e+02       6.609870089814e-01       1.965362699679e-01       2.075799957558e-01       1.009205983707e+03       2.966156677918e+03 
       1.072435920750e-01      -2.692796233274e+02      -2.621097940349e+02       3.008127208428e+02      -1.677048808129e+01       2.418673922845e+02       7.488934094771e+01      -3.750197374899e+02      -2.004235008617e+02      -5.668730935151e+02       6.781870248004e-01       1.828633091476e-01       2.011798931824e-01       9.673000932791e+02       2.843035236970e+03 
       1.104662624793e-01      -2.676407900111e+02      -2.533020018346e+02       3.090542250743e+02      -1.711798022284e+01       2.454927229952e+02       7.855833426732e+01      -3.808840001117e+02      -2.048213690151e+02      -5.674766050693e+02       6.946724153739e-01       1.692355957888e-01       1.948788306302e-01       9.327241559636e+02       2.741417115237e+03 
       1.136905753695e-01      -2.676435347564e+02      -2.487009133877e+02       3.148274286092e+02      -1.749680863664e+01       2.489572113908e+02       8.220553132225e+01      -3.865072411137e+02      -2.091358950044e+02      -5.690489433622e+02       7.105225020977e-01       1.553053233346e-01       1.880977823454e-01       9.038746404567e+02       2.656588255710e+03 
       1.169158913904e-01      -2.686823667020e+02      -2.468291934801e+02       3.187069047075e+02      -1.789316146228e+01       2.523037127623e+02       8.589650681566e+01      -3.919521696559e+02      -2.134767440624e+02      -5.710914340406e+02       7.258168335163e-01       1.407695854204e-01       1.803041541669e-01       8.789732269622e+02       2.583324579952e+03 
       1.201418211756e-01      -2.700525259310e+02      -2.459706922815e+02       3.214449983824e+02      -1.829046536619e+01       2.555551229101e+02       8.966725226531e+01      -3.972471192895e+02      -2.179075189964e+02      -5.730652630629e+02       7.406156403314e-01       1.254608047590e-01       1.711548316561e-01       8.563208537260e+02       2.516640685956e+03 
       1.233681277699e-01      -2.710013475516e+02      -2.442942850086e+02       3.238936347759e+02      -1.867074631825e+01       2.587211229748e+02       9.353386405029e+01      -4.023979061265e+02      -2.224608209775e+02      -5.744183669468e+02       7.549654304208e-01       1.093029612884e-01       1.604369450900e-01       8.342991362307e+02       2.451791931454e+03 
       1.265946669723e-01      -2.709237323355e+02      -2.403277432956e+02       3.268217670753e+02      -1.901926207280e+01       2.617941596579e+02       9.748277377424e+01      -4.073837091911e+02      -2.271227275526e+02      -5.747381140556e+02       7.688845435803e-01       9.236325728088e-02       1.481646550798e-01       8.117222562754e+02       2.385308059240e+03 
       1.298213509736e-01      -2.693319023049e+02      -2.328842502965e+02       3.309286284553e+02      -1.932385211610e+01       2.647536821521e+02       1.014779535968e+02      -4.121636994061e+02      -2.318440785433e+02      -5.737212358260e+02       7.823697536227e-01       7.481740466093e-02       1.345247588363e-01       7.877407349741e+02       2.314709524583e+03 
       1.330481262333e-01      -2.659510928671e+02      -2.212974231136e+02       3.366865463746e+02      -1.957740046553e+01       2.675733710093e+02       1.054705861313e+02      -4.166903119489e+02      -2.365550862182e+02      -5.712242335447e+02       7.953999312131e-01       5.690694790473e-02       1.198260469436e-01       7.619303298809e+02       2.238764346216e+03 
       1.362749600337e-01      -2.607753816002e+02      -2.055577881629e+02       3.442796571835e+02      -1.977916131780e+01       2.702199123214e+02       1.093961812456e+02      -4.209079565481e+02      -2.411606627476e+02      -5.673045552516e+02       8.079316859260e-01       3.895437138645e-02       1.045280054381e-01       7.344004995610e+02       2.157806196206e+03 
       1.395018323137e-01      -2.539036501925e+02      -1.859126152444e+02       3.537485230415e+02      -1.993096980696e+01       2.726620079046e+02       1.131917401879e+02      -4.247657824796e+02      -2.455675682127e+02      -5.620875622884e+02       8.199190102926e-01       2.127791368801e-02       8.909692683161e-02       7.054258203490e+02       2.072650743811e+03 
       1.427287307093e-01      -2.457141974930e+02      -1.632940716446e+02       3.647340931056e+02      -2.004159102946e+01       2.748762481671e+02       1.168022913829e+02      -4.282297480614e+02      -2.496937418502e+02      -5.558740628310e+02       8.313120859926e-01       4.165539492106e-03       7.398958049100e-02       6.756983088408e+02       1.985330602383e+03 
       1.459556475425e-01      -2.366441019609e+02      -1.387783221252e+02       3.767888683147e+02      -2.012126515174e+01       2.768418300671e+02       1.201760914982e+02      -4.312709116282e+02      -2.534618028178e+02      -5.490001932741e+02       8.420617465467e-01      -1.210845582907e-02       5.965033713629e-02       6.459903792004e+02       1.898112245566e+03 
       1.491825779928e-01      -2.271733373592e+02      -1.135455529731e+02       3.893399323459e+02      -2.018154295244e+01       2.785529398681e+02       1.232850530228e+02      -4.338856663913e+02      -2.568300122038e+02      -5.418059439095e+02       8.521390422328e-01      -2.738067531185e-02       4.637091878847e-02       6.170306276599e+02       1.813126839407e+03 
       1.524095189864e-01      -2.178143452596e+02      -8.885468574948e+01       4.017194345528e+02      -2.023496718689e+01       2.800151097299e+02       1.261189946704e+02      -4.360895823815e+02      -2.597836103684e+02      -5.346342202706e+02       8.615302929237e-01      -4.157162506418e-02       3.432748085181e-02       5.895144812910e+02       1.732403125330e+03 
       1.556364685211e-01      -2.090412266929e+02      -6.586901116466e+01       4.132977291523e+02      -2.029322680482e+01       2.812379740941e+02       1.286752993388e+02      -4.379044468958e+02      -2.623193462331e+02      -5.277973560746e+02       8.702314042594e-01      -5.463898891766e-02       2.363879335854e-02       5.640515663534e+02       1.657717668825e+03 
       1.588634252553e-01      -2.011685505045e+02      -4.535413875577e+01       4.236104588646e+02      -2.036443052858e+01       2.822467343296e+02       1.309803612307e+02      -4.393754391320e+02      -2.644781362518e+02      -5.214827988985e+02       8.782757004146e-01      -6.668317547550e-02       1.420138661334e-02       5.409052255894e+02       1.589829777415e+03 
       1.620903882581e-01      -1.944693858542e+02      -2.797221735029e+01       4.322364689088e+02      -2.045575400182e+01       2.830705621376e+02       1.330679888263e+02      -4.405536964695e+02      -2.663121853215e+02      -5.158456472829e+02       8.857060833609e-01      -7.784114142578e-02       5.854935561223e-03       5.202496156110e+02       1.529236780792e+03 
       1.653173568566e-01      -1.890846972301e+02      -1.405453794720e+01       4.389227710323e+02      -2.057113863979e+01       2.837394106431e+02       1.349757675507e+02      -4.414903276184e+02      -2.678795844971e+02      -5.109585781713e+02       8.925744783747e-01      -8.827172425907e-02      -1.604144340794e-03       5.021084470593e+02       1.475996989431e+03 
       1.685443305423e-01      -1.848830523695e+02      -3.250171266815e+00       4.437631331386e+02      -2.070785690711e+01       2.842848435109e+02       1.367490698664e+02      -4.422363808952e+02      -2.692505604030e+02      -5.067243174785e+02       8.989514209427e-01      -9.817893093428e-02      -8.468573654803e-03       4.861952196309e+02       1.429263481930e+03 
       1.717713089139e-01      -1.816986863202e+02       4.877776027026e+00       4.468955024081e+02      -2.086233979363e+01       2.847385447357e+02       1.384341262383e+02      -4.428427622906e+02      -2.704966863374e+02      -5.030243022470e+02       9.049096417481e-01      -1.077718948999e-01      -1.504155250092e-02       4.721846783780e+02       1.388076296583e+03 
       1.749982916417e-01      -1.793116176581e+02       1.090023770272e+01       4.485633206158e+02      -2.102961879540e+01       2.851261454047e+02       1.400692049694e+02      -4.433499764984e+02      -2.716778544843e+02      -4.997162645464e+02       9.105135626328e-01      -1.172251223164e-01      -2.158530039383e-02       4.597163977560e+02       1.351376717631e+03 
       1.782252784455e-01      -1.774101842173e+02       1.561481112750e+01       4.491884236774e+02      -2.120235883431e+01       2.854630406012e+02       1.416791095295e+02      -4.437809388447e+02      -2.728342031176e+02      -4.966178515407e+02       9.158135461621e-01      -1.266545805833e-01      -2.829281472200e-02       4.483704806729e+02       1.317939041983e+03 
       1.814522690806e-01      -1.756740191952e+02       1.984059324192e+01       4.492098047909e+02      -2.137299965834e+01       2.857636081844e+02       1.432872958292e+02      -4.441568206472e+02      -2.740038902330e+02      -4.935429571225e+02       9.208585407757e-01      -1.361703414946e-01      -3.535003534016e-02       4.377215531318e+02       1.286522232472e+03 
       1.846792633293e-01      -1.738139108861e+02       2.431524043172e+01       4.490514205907e+02      -2.153468471311e+01       2.860362591416e+02       1.449074151575e+02      -4.444893752669e+02      -2.752099984397e+02      -4.903300373883e+02       9.256828600808e-01      -1.458360355741e-01      -4.287283229854e-02       4.273998482632e+02       1.256050601007e+03 
       1.879062609943e-01      -1.716097558592e+02       2.959575823035e+01       4.491038708470e+02      -2.168211838166e+01       2.862761692058e+02       1.465313710037e+02      -4.447694659474e+02      -2.764421712616e+02      -4.868720314755e+02       9.302882956446e-01      -1.556122244329e-01      -5.082161577614e-02       4.171589455829e+02       1.225815232558e+03 
       1.911332618956e-01      -1.688507377217e+02       3.621487539211e+01       4.497532742103e+02      -2.181021481315e+01       2.864767353024e+02       1.481481438820e+02      -4.449851482316e+02      -2.776855579438e+02      -4.830692005613e+02       9.346723061400e-01      -1.654456045346e-01      -5.913590401261e-02       4.067690010603e+02       1.195156502698e+03 
       1.943602658671e-01      -1.653741813170e+02       4.458219250695e+01       4.513191031538e+02      -2.191507218440e+01       2.866306498504e+02       1.497450788510e+02      -4.451235446696e+02      -2.789225029411e+02      -4.788478226935e+02       9.388287784917e-01      -1.752746961471e-01      -6.773947143088e-02       3.960460317071e+02       1.163548059663e+03 
       1.975872727552e-01      -1.612610316267e+02       5.448421633650e+01       4.537835627702e+02      -2.199878046920e+01       2.867270403993e+02       1.513012450522e+02      -4.451670565927e+02      -2.801211575719e+02      -4.742658348197e+02       9.427337044466e-01      -1.849966256254e-01      -7.647654277105e-02       3.850381368911e+02       1.131137985438e+03 
       2.008142824168e-01      -1.566691152017e+02       6.551081773521e+01       4.570224237053e+02      -2.206532053323e+01       2.867539095057e+02       1.527930998670e+02      -4.450965953817e+02      -2.812451940080e+02      -4.694227228053e+02       9.463573976166e-01      -1.944954033677e-01      -8.516625001578e-02       3.738666563501e+02       1.098287199296e+03 
       2.040412947185e-01      -1.517564166629e+02       7.725163336150e+01       4.609089549156e+02      -2.211867653763e+01       2.866994416914e+02       1.541973721923e+02      -4.448933791051e+02      -2.822586868024e+02      -4.644177331484e+02       9.496705074967e-01      -2.036562785552e-01      -9.362927704227e-02       3.626534625643e+02       1.065357936378e+03 
       2.072683095357e-01      -1.466846947222e+02       8.929166268470e+01       4.652438226851e+02      -2.216290795750e+01       2.865572054939e+02       1.554988350400e+02      -4.445476946211e+02      -2.831376390759e+02      -4.593425663718e+02       9.526537708967e-01      -2.124004837144e-01      -1.017331725526e-01       3.515353080593e+02       1.032748816837e+03 
       2.104953267514e-01      -1.416200121604e+02       1.012106171527e+02       4.697448924705e+02      -2.220216015631e+01       2.863269097621e+02       1.566914355098e+02      -4.440601714664e+02      -2.838716581789e+02      -4.542803169040e+02       9.552993486428e-01      -2.206902319776e-01      -1.093989311088e-01       3.406659153957e+02       1.000899956379e+03 
       2.137223462560e-01      -1.367286669349e+02       1.125879183795e+02       4.741255174750e+02      -2.224058319496e+01       2.860085979109e+02       1.577696205190e+02      -4.434320026901e+02      -2.844510926274e+02      -4.493136106758e+02       9.576000306305e-01      -2.284900261759e-01      -1.165504563634e-01       3.301999322709e+02       9.702537331080e+02 
