# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]           11:lens[1]-lens[1]       12:dens[1]-lens[1]    
 1502       9.036647965925e-11       1.481785684896e-12       5.732950867181e-13       0.000000000000e+00       1.243965185021e-15       3.550323986044e-16       1.457078085679e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1503       8.993221824353e-11       1.494648811090e-12       6.316314800675e-13       0.000000000000e+00       1.240464763544e-15       3.519548143617e-16       1.507362194967e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1504       8.949508998117e-11       1.507778076703e-12       6.885779516670e-13       0.000000000000e+00       1.236975745162e-15       3.488608861000e-16       1.557201525495e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1505       8.905521756279e-11       1.521166372293e-12       7.441168185411e-13       0.000000000000e+00       1.233498083934e-15       3.457529901729e-16       1.606593609186e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1506       8.861272436239e-11       1.534806546725e-12       7.982303274568e-13       0.000000000000e+00       1.230031733365e-15       3.426335157307e-16       1.655535973303e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1507       8.816773443854e-11       1.548691407096e-12       8.509006548209e-13       0.000000000000e+00       1.226576646407e-15       3.395048647413e-16       1.704026140444e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1508       8.772037253548e-11       1.562813718664e-12       9.021099065767e-13       0.000000000000e+00       1.223132775454e-15       3.363694520119e-16       1.752061628544e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1509       8.727076408431e-11       1.577166204778e-12       9.518401181014e-13       0.000000000000e+00       1.219700072345e-15       3.332297052101e-16       1.799639950865e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1510       8.681903520408e-11       1.591741546806e-12       1.000073254102e-12       0.000000000000e+00       1.216278488359e-15       3.300880648853e-16       1.846758616001e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1511       8.636531270300e-11       1.606532384065e-12       1.046791208514e-12       0.000000000000e+00       1.212867974218e-15       3.269469844900e-16       1.893415127872e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1512       8.590972407957e-11       1.621531313747e-12       1.091975804397e-12       0.000000000000e+00       1.209468480081e-15       3.238089304010e-16       1.939606985719e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1513       8.545239752367e-11       1.636730890851e-12       1.135608793832e-12       0.000000000000e+00       1.206079955549e-15       3.206763819408e-16       1.985331684105e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1514       8.499346191781e-11       1.652123628108e-12       1.177671857817e-12       0.000000000000e+00       1.202702349657e-15       3.175518313990e-16       2.030586712910e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1515       8.453304683818e-11       1.667701995913e-12       1.218146606168e-12       0.000000000000e+00       1.199335610877e-15       3.144377840534e-16       2.075369557330e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1516       8.407128255587e-11       1.683458422252e-12       1.257014577410e-12       0.000000000000e+00       1.195979687119e-15       3.113367581913e-16       2.119677697874e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1517       8.360830003796e-11       1.699385292631e-12       1.294257238681e-12       0.000000000000e+00       1.192634525724e-15       3.082512851311e-16       2.163508610359e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1518       8.314423094872e-11       1.715474950006e-12       1.329855985622e-12       0.000000000000e+00       1.189300073465e-15       3.051839092432e-16       2.206859765912e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1519       8.267920287941e-11       1.731719738579e-12       1.363796331761e-12       0.000000000000e+00       1.185976280940e-15       3.021367897983e-16       2.249728859409e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1520       8.221332498534e-11       1.748112135805e-12       1.396080520979e-12       0.000000000000e+00       1.182663115773e-15       2.991105022728e-16       2.292114497230e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1521       8.174670221281e-11       1.764644621515e-12       1.426715036289e-12       0.000000000000e+00       1.179360549536e-15       2.961052255430e-16       2.334015516124e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1522       8.127944005875e-11       1.781309634093e-12       1.455706421491e-12       0.000000000000e+00       1.176068553367e-15       2.931211390114e-16       2.375430755371e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1523       8.081164457163e-11       1.798099570408e-12       1.483061281283e-12       0.000000000000e+00       1.172787097972e-15       2.901584226073e-16       2.416359056793e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1524       8.034342235235e-11       1.815006785743e-12       1.508786281377e-12       0.000000000000e+00       1.169516153622e-15       2.872172567877e-16       2.456799264762e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1525       7.987488055515e-11       1.832023593729e-12       1.532888148617e-12       0.000000000000e+00       1.166255690151e-15       2.842978225374e-16       2.496750226210e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1526       7.940612688849e-11       1.849142266272e-12       1.555373671089e-12       0.000000000000e+00       1.163005676959e-15       2.814003013703e-16       2.536210790638e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1527       7.893726961596e-11       1.866355033487e-12       1.576249698240e-12       0.000000000000e+00       1.159766083008e-15       2.785248753295e-16       2.575179810124e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1528       7.846841755721e-11       1.883654083628e-12       1.595523140988e-12       0.000000000000e+00       1.156536876822e-15       2.756717269878e-16       2.613656139334e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1529       7.799968008879e-11       1.901031563020e-12       1.613200971841e-12       0.000000000000e+00       1.153318026485e-15       2.728410394490e-16       2.651638635530e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1530       7.753116714510e-11       1.918479575989e-12       1.629290225010e-12       0.000000000000e+00       1.150109499643e-15       2.700329963477e-16       2.689126158580e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1531       7.706298921925e-11       1.935990184790e-12       1.643797996523e-12       0.000000000000e+00       1.146911263500e-15       2.672477818507e-16       2.726117570965e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1532       7.659525736401e-11       1.953555409545e-12       1.656731444339e-12       0.000000000000e+00       1.143723284818e-15       2.644855806567e-16       2.762611737792e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1533       7.612808319264e-11       1.971167228168e-12       1.668097788467e-12       0.000000000000e+00       1.140545529919e-15       2.617465779978e-16       2.798607526799e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1534       7.566157887986e-11       1.988817576299e-12       1.677904311076e-12       0.000000000000e+00       1.137377964677e-15       2.590309596396e-16       2.834103808370e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1535       7.519585716270e-11       2.006498347232e-12       1.686158356611e-12       0.000000000000e+00       1.134220554526e-15       2.563389118819e-16       2.869099455536e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1536       7.473103134142e-11       2.024201391851e-12       1.692867331909e-12       0.000000000000e+00       1.131073264452e-15       2.536706215593e-16       2.903593343992e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1537       7.426721528042e-11       2.041918518556e-12       1.698038706313e-12       0.000000000000e+00       1.127936058997e-15       2.510262760421e-16       2.937584352101e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1538       7.380452340911e-11       2.059641493196e-12       1.701680011785e-12       0.000000000000e+00       1.124808902254e-15       2.484060632364e-16       2.971071360905e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1539       7.334307072282e-11       2.077362039001e-12       1.703798843024e-12       0.000000000000e+00       1.121691757868e-15       2.458101715852e-16       3.004053254137e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1540       7.288297278373e-11       2.095071836511e-12       1.704402857579e-12       0.000000000000e+00       1.118584589037e-15       2.432387900685e-16       3.036528918224e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1541       7.242434572172e-11       2.112762523509e-12       1.703499775961e-12       0.000000000000e+00       1.115487358508e-15       2.406921082045e-16       3.068497242302e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1542       7.196730623530e-11       2.130425694948e-12       1.701097381763e-12       0.000000000000e+00       1.112400028576e-15       2.381703160499e-16       3.099957118221e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1543       7.151197159250e-11       2.148052902890e-12       1.697203521771e-12       0.000000000000e+00       1.109322561088e-15       2.356736042002e-16       3.130907440559e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1544       7.105845963180e-11       2.165635656428e-12       1.691826106080e-12       0.000000000000e+00       1.106254917434e-15       2.332021637911e-16       3.161347106624e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1545       7.060688876295e-11       2.183165421621e-12       1.684973108207e-12       0.000000000000e+00       1.103197058555e-15       2.307561864983e-16       3.191275016471e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
