# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]           11:lens[1]-lens[1]       12:dens[1]-lens[1]    
  103       3.576038186690e-10       1.048506956745e-13      -3.217763058335e-12       0.000000000000e+00       9.465199540193e-12       1.331272542234e-12      -6.755859503320e-15       7.014974148304e-04       5.614362905941e-08       4.097145618169e-13       1.329617171473e-08 
  104       3.616795993371e-10       1.066817889763e-13      -3.302780105641e-12       0.000000000000e+00       9.228142664285e-12       1.304418922622e-12      -6.658710267045e-15       7.083401728575e-04       5.561941526629e-08       3.972416961564e-13       1.315375338634e-08 
  105       3.657782474048e-10       1.084872552257e-13      -3.387636941648e-12       0.000000000000e+00       8.998005726427e-12       1.278362361021e-12      -6.573776896190e-15       7.151744222415e-04       5.510288797880e-08       3.852044676754e-13       1.301351103117e-08 
  106       3.698996375003e-10       1.102653889042e-13      -3.472267396546e-12       0.000000000000e+00       8.774826256161e-12       1.253099231487e-12      -6.500103222243e-15       7.220005831557e-04       5.459441075295e-08       3.736023210525e-13       1.287552803051e-08 
  107       3.740435389241e-10       1.120144849968e-13      -3.556604637061e-12       0.000000000000e+00       8.558593045607e-12       1.228619489276e-12      -6.436606543838e-15       7.288189964562e-04       5.409424973596e-08       3.624318031577e-13       1.273986182611e-08 
  108       3.782096115152e-10       1.137328399432e-13      -3.640581191952e-12       0.000000000000e+00       8.349244473183e-12       1.204906455988e-12      -6.382074173197e-15       7.356299187753e-04       5.360256989669e-08       3.516864665074e-13       1.260654293377e-08 
  109       3.823974015176e-10       1.154187525905e-13      -3.724128977516e-12       0.000000000000e+00       8.146666827330e-12       1.181936604717e-12      -6.335159982580e-15       7.424335176135e-04       5.311943125599e-08       3.413567727187e-13       1.247557395683e-08 
  110       3.866063374459e-10       1.170705251449e-13      -3.807179323095e-12       0.000000000000e+00       7.950692630239e-12       1.159679345194e-12      -6.294380950734e-15       7.492298664335e-04       5.264478511710e-08       3.314299959637e-13       1.234692859971e-08 
  111       3.908357259522e-10       1.186864641238e-13      -3.889662996575e-12       0.000000000000e+00       7.761098961571e-12       1.138096808942e-12      -6.258113709336e-15       7.560189397520e-04       5.217847029601e-08       3.218901264242e-13       1.222055068142e-08 
  112       3.950847476919e-10       1.202648813077e-13      -3.971510229888e-12       0.000000000000e+00       7.577605782186e-12       1.117143634414e-12      -6.224591089441e-15       7.628006082336e-04       5.172020935191e-08       3.127177737459e-13       1.209635314914e-08 
  113       3.993524531899e-10       1.218040946922e-13      -4.052650744521e-12       0.000000000000e+00       7.399874257865e-12       1.096766752151e-12      -6.191898667934e-15       7.695746337829e-04       5.126960481751e-08       3.038900704931e-13       1.197421709167e-08 
  114       4.036377587072e-10       1.233024294400e-13      -4.133013777014e-12       0.000000000000e+00       7.227505083032e-12       1.076905169919e-12      -6.157971313969e-15       7.763406646379e-04       5.082613542945e-08       2.953805756027e-13       1.185399075305e-08 
  115       4.079394421064e-10       1.247582188331e-13      -4.212528104464e-12       0.000000000000e+00       7.060036804482e-12       1.057489757864e-12      -6.120589735425e-15       7.830982304625e-04       5.038915235872e-08       2.871591778392e-13       1.173548854600e-08 
  116       4.122563112987e-10       1.261698477856e-13      -4.291122539474e-12       0.000000000000e+00       6.897047046742e-12       1.038458996325e-12      -6.077852836780e-15       7.898468254498e-04       4.995806902412e-08       2.791982939651e-13       1.161854336553e-08 
  117       4.165877416526e-10       1.275358873497e-13      -4.368727428725e-12       0.000000000000e+00       6.738473734025e-12       1.019808850733e-12      -6.029667329033e-15       7.965861795828e-04       4.953296477329e-08       2.714925245813e-13       1.150317285407e-08 
  118       4.209331964652e-10       1.288549784272e-13      -4.445273385344e-12       0.000000000000e+00       6.584329956801e-12       1.001548585324e-12      -5.976433586030e-15       8.033160112928e-04       4.911404786080e-08       2.640412178920e-13       1.138943159271e-08 
  119       4.252920576492e-10       1.301257919853e-13      -4.520690865088e-12       0.000000000000e+00       6.434603806554e-12       9.836852701352e-13      -5.918586783412e-15       8.100359383157e-04       4.870146639672e-08       2.568423483755e-13       1.127735910027e-08 
  120       4.296636231247e-10       1.313470303850e-13      -4.594910196003e-12       0.000000000000e+00       6.289257609337e-12       9.662237072931e-13      -5.856597652062e-15       8.167454735636e-04       4.829530628860e-08       2.498924758944e-13       1.116697931818e-08 
  121       4.340471042119e-10       1.325174287093e-13      -4.667861608075e-12       0.000000000000e+00       6.148227159322e-12       9.491663572950e-13      -5.790973231547e-15       8.234440209957e-04       4.789558918348e-08       2.431867048070e-13       1.105830009522e-08 
  122       4.384416230223e-10       1.336357560917e-13      -4.739475262886e-12       0.000000000000e+00       6.011420952357e-12       9.325132652960e-13      -5.722257623567e-15       8.301308714893e-04       4.750227040987e-08       2.367186430774e-13       1.095131267231e-08 
  123       4.428462098518e-10       1.347008170443e-13      -4.809681283266e-12       0.000000000000e+00       5.878719419515e-12       9.162619873939e-13      -5.651032745397e-15       8.368051987109e-04       4.711523691978e-08       2.304803613861e-13       1.084599116735e-08 
  124       4.472598005724e-10       1.357114527865e-13      -4.878409782948e-12       0.000000000000e+00       5.749974160650e-12       9.004075169143e-13      -5.577919083331e-15       8.434660549871e-04       4.673430523067e-08       2.244623522409e-13       1.074229205996e-08 
  125       4.516812340239e-10       1.366665425726e-13      -4.945590896222e-12       0.000000000000e+00       5.625007177950e-12       8.849422106954e-13      -5.503576446129e-15       8.501123671762e-04       4.635921936749e-08       2.186534890876e-13       1.064015367633e-08 
  126       4.561092494069e-10       1.375650050210e-13      -5.011154807588e-12       0.000000000000e+00       5.503610109489e-12       8.698557153736e-13      -5.428704718463e-15       8.567429325384e-04       4.598964880466e-08       2.130409854204e-13       1.053949567393e-08 
  127       4.605424836742e-10       1.384057994417e-13      -5.075031781410e-12       0.000000000000e+00       5.385543462780e-12       8.551348936686e-13      -5.354044614356e-15       8.633564146076e-04       4.562518640806e-08       2.076103538925e-13       1.044021852641e-08 
  128       4.649794689231e-10       1.391879271652e-13      -5.137152191571e-12       0.000000000000e+00       5.270535848329e-12       8.407637506679e-13      -5.280378430633e-15       8.699513390622e-04       4.526534637703e-08       2.023453654270e-13       1.034220300829e-08 
  129       4.694187849508e-10       1.399104725254e-13      -5.197447390307e-12       0.000000000000e+00       5.158342343357e-12       8.267271102931e-13      -5.208376443126e-15       8.765263169082e-04       4.490969825660e-08       1.972313456920e-13       1.024534389885e-08 
  130       4.738595413798e-10       1.405727280704e-13      -5.255852359499e-12       0.000000000000e+00       5.048928449839e-12       8.130222572637e-13      -5.138115443320e-15       8.830807504818e-04       4.455828996704e-08       1.922655602409e-13       1.014965636812e-08 
  131       4.783009437401e-10       1.411740856618e-13      -5.312303407625e-12       0.000000000000e+00       4.942304962399e-12       7.996484389103e-13      -5.069508562583e-15       8.896141974539e-04       4.421126750801e-08       1.874478966657e-13       1.005518034224e-08 
  132       4.827421415642e-10       1.417139996474e-13      -5.366737391958e-12       0.000000000000e+00       4.838470307152e-12       7.866031830569e-13      -5.002454547274e-15       8.961261479826e-04       4.386874197452e-08       1.827776125139e-13       9.961947062912e-09 
  133       4.871822268895e-10       1.421919884729e-13      -5.419091754223e-12       0.000000000000e+00       4.737410198367e-12       7.738822511414e-13      -4.936837407668e-15       9.026160222109e-04       4.353078847262e-08       1.782533182805e-13       9.869978817016e-09 
  134       4.916202327606e-10       1.426076362942e-13      -5.469304556258e-12       0.000000000000e+00       4.639097295135e-12       7.614795913351e-13      -4.872526066877e-15       9.090831677643e-04       4.319744503505e-08       1.738729603995e-13       9.779288666299e-09 
  135       4.960551317320e-10       1.429605945895e-13      -5.517314515672e-12       0.000000000000e+00       4.543490858039e-12       7.493872916631e-13      -4.809374009767e-15       9.155268572484e-04       4.286871153693e-08       1.696338042353e-13       9.689880177009e-09 
  136       5.004858343701e-10       1.432505837713e-13      -5.563061041504e-12       0.000000000000e+00       4.450536405814e-12       7.375955331245e-13      -4.747218931881e-15       9.219462857463e-04       4.254454861139e-08       1.655324170746e-13       9.601747149550e-09 
  137       5.049111877560e-10       1.434773947986e-13      -5.606484269879e-12       0.000000000000e+00       4.360165372023e-12       7.260925428119e-13      -4.685882388361e-15       9.283405683168e-04       4.222487656526e-08       1.615646511176e-13       9.514873348137e-09 
  138       5.093299739877e-10       1.436408907887e-13      -5.647525099672e-12       0.000000000000e+00       4.272294761716e-12       7.148645470321e-13      -4.625169442865e-15       9.347087374913e-04       4.190957429474e-08       1.577256264701e-13       9.429232230445e-09 
  139       5.137409086826e-10       1.437410086295e-13      -5.686125228162e-12       0.000000000000e+00       4.186826808103e-12       7.038957244257e-13      -4.564868316494e-15       9.410497407720e-04       4.159847820104e-08       1.540097141348e-13       9.344786677263e-09 
  140       5.181426394798e-10       1.437777605914e-13      -5.722227186694e-12       0.000000000000e+00       4.103648629217e-12       6.931681590873e-13      -4.504750036704e-15       9.473624381291e-04       4.129138110608e-08       1.504105190030e-13       9.261488722143e-09 
  141       5.225337445426e-10       1.437512359396e-13      -5.755774376333e-12       0.000000000000e+00       4.022631884584e-12       6.826617936856e-13      -4.444568086236e-15       9.536455994989e-04       4.098803116812e-08       1.469208628461e-13       9.179279281057e-09 
  142       5.269127310609e-10       1.436616025459e-13      -5.786711103530e-12       0.000000000000e+00       3.943632431887e-12       6.723543825834e-13      -4.384058052030e-15       9.598979022808e-04       4.068813079746e-08       1.435327673073e-13       9.098087882043e-09 
  143       5.312780337535e-10       1.435091085010e-13      -5.814982615775e-12       0.000000000000e+00       3.866489983636e-12       6.622214449575e-13      -4.322937274148e-15       9.661179288355e-04       4.039133557206e-08       1.402374368933e-13       9.017832394862e-09 
  144       5.356281394275e-10       1.432940958509e-13      -5.840535603076e-12       0.000000000000e+00       3.791061736552e-12       6.522416361426e-13      -4.260968509438e-15       9.723043794432e-04       4.009734585444e-08       1.370270149636e-13       8.938441672263e-09 
  145       5.399619776574e-10       1.430170399308e-13      -5.863319682826e-12       0.000000000000e+00       3.717327721137e-12       6.424135574469e-13      -4.198158737430e-15       9.784567401246e-04       3.980619411093e-08       1.339000827166e-13       8.859926560209e-09 
  146       5.442785659541e-10       1.426785169913e-13      -5.883286129794e-12       0.000000000000e+00       3.645295233853e-12       6.327405221572e-13      -4.134579377895e-15       9.845746762080e-04       3.951798398881e-08       1.308566725217e-13       8.782315406980e-09 
  147       5.485768864004e-10       1.422791940894e-13      -5.900387461442e-12       0.000000000000e+00       3.574965650238e-12       6.232252705242e-13      -4.070304052718e-15       9.906578215271e-04       3.923279961197e-08       1.278965368426e-13       8.705631642735e-09 
  148       5.528558848777e-10       1.418198307699e-13      -5.914577476268e-12       0.000000000000e+00       3.506334276820e-12       6.138699540216e-13      -4.005408602719e-15       9.967057771569e-04       3.895070502935e-08       1.250191414194e-13       8.629893640843e-09 
  149       5.571144702930e-10       1.413012807474e-13      -5.925811292134e-12       0.000000000000e+00       3.439390203029e-12       6.046761196054e-13      -3.939971104476e-15       1.002718110150e-03       3.867174366338e-08       1.222236584491e-13       8.555114579209e-09 
  150       5.613515138057e-10       1.407244935878e-13      -5.934045384610e-12       0.000000000000e+00       3.374116153111e-12       5.956446939734e-13      -3.874071887143e-15       1.008694352271e-03       3.839593775838e-08       1.195089597671e-13       8.481302301601e-09 
  151       5.655658480545e-10       1.400905163901e-13      -5.939237625302e-12       0.000000000000e+00       3.310488338038e-12       5.867759678239e-13      -3.807793549277e-15       1.014633998735e-03       3.812328782899e-08       1.168736100286e-13       8.408459178980e-09 
  152       5.697562663844e-10       1.394004954686e-13      -5.941347320195e-12       0.000000000000e+00       3.248476307423e-12       5.780695801156e-13      -3.741220975654e-15       1.020536506942e-03       3.785377210866e-08       1.143158598895e-13       8.336581970829e-09 
  153       5.739215220731e-10       1.386556780337e-13      -5.940335247982e-12       0.000000000000e+00       3.188042801431e-12       5.695245023265e-13      -3.674441354094e-15       1.026401295211e-03       3.758734599800e-08       1.118336391881e-13       8.265661686475e-09 
  154       5.780603275587e-10       1.378574138748e-13      -5.936163698407e-12       0.000000000000e+00       3.129143602692e-12       5.611390227132e-13      -3.607544192280e-15       1.032227741521e-03       3.732394151328e-08       1.094245501259e-13       8.195683446424e-09 
  155       5.821713536658e-10       1.370071570410e-13      -5.928796510595e-12       0.000000000000e+00       3.071727388214e-12       5.529107305704e-13      -3.540621334584e-15       1.038015182240e-03       3.706346673480e-08       1.070858604493e-13       8.126626343686e-09 
  156       5.862532288327e-10       1.361064675235e-13      -5.918199111390e-12       0.000000000000e+00       3.015735581294e-12       5.448365004897e-13      -3.473766978883e-15       1.043762910868e-03       3.680580525539e-08       1.048144966303e-13       8.058463305103e-09 
  157       5.903045383383e-10       1.351570129373e-13      -5.904338553693e-12       0.000000000000e+00       2.961102203434e-12       5.369124766194e-13      -3.407077693386e-15       1.049470176766e-03       3.655081562877e-08       1.026070370484e-13       7.991160952676e-09 
  158       5.943238235288e-10       1.341605702026e-13      -5.887183554794e-12       0.000000000000e+00       2.907753726249e-12       5.291340569236e-13      -3.340652433449e-15       1.055136183899e-03       3.629833081803e-08       1.004597051712e-13       7.924679464896e-09 
  159       5.983095810449e-10       1.331190272269e-13      -5.866704534709e-12       0.000000000000e+00       2.855608923383e-12       5.214958774411e-13      -3.274592558405e-15       1.060760089566e-03       3.604815764405e-08       9.836836273608e-14       7.858972438067e-09 
  160       6.022602620482e-10       1.320343845866e-13      -5.842873654519e-12       0.000000000000e+00       2.804578722420e-12       5.139917965451e-13      -3.209001848377e-15       1.066341003138e-03       3.580007623391e-08       9.632850293143e-14       7.793986747641e-09 
  161       6.061743793746e-10       1.309087119813e-13      -5.815664747144e-12       0.000000000000e+00       2.754584468927e-12       5.066163722764e-13      -3.143971257789e-15       1.071878158472e-03       3.555389871758e-08       9.433613403093e-14       7.729676918021e-09 
