# Quadrupole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib1b2 (Mpc/h)^3        7:Ib2 (Mpc/h)^3          8:Ib1bG2 (Mpc/h)^3       9:IbG2 (Mpc/h)^3        10:IFG2 (Mpc/h)^3        11:Ib2b2 (Mpc/h)^3       12:Ib2bG2 (Mpc/h)^3      13:IbG2bG2 (Mpc/h)^3     14:Ptree_vv (Mpc/h)^3    15:Ptree_vd (Mpc/h)^3 
       5.633887095065e-03      -7.483475180786e+00      -1.398431415103e+01      -1.719716123826e+00      -1.445481454890e-01       1.986422954177e+00      -3.662135631306e+00      -5.194208279958e-01       2.093573807172e-01      -1.196888666085e+01       5.048795787495e-03       2.898805096356e-02       3.920313393717e-03       3.097188182622e+03       9.108067280498e+03 
       5.759362656773e-03      -7.925064975734e+00      -1.481092226127e+01      -1.817604158784e+00      -1.532542283246e-01       2.077827145170e+00      -3.812904661501e+00      -5.614169286738e-01       2.226399466898e-01      -1.267381573187e+01       5.270709309758e-03       3.020790670058e-02       4.210004744142e-03       3.142207300579e+03       9.240457413455e+03 
       5.885009128951e-03      -8.381375518226e+00      -1.566516032915e+01      -1.918452725246e+00      -1.622661634466e-01       2.171507730943e+00      -3.966095367948e+00      -6.057358739424e-01       2.363150662718e-01      -1.340207644693e+01       5.497411161149e-03       3.144957720207e-02       4.513161028646e-03       3.186434361139e+03       9.370518300742e+03 
       6.010816893888e-03      -8.852407984991e+00      -1.654703117721e+01      -2.022238682562e+00      -1.715851390847e-01       2.267469892070e+00      -4.121649289307e+00      -6.524405656294e-01       2.503713490352e-01      -1.415365666074e+01       5.728858075349e-03       3.271269356570e-02       4.829966129086e-03       3.229862576124e+03       9.498229980051e+03 
       6.136777070431e-03      -9.338175159518e+00      -1.745655883250e+01      -2.128942214758e+00      -1.812125684775e-01       2.365719589055e+00      -4.279505986516e+00      -7.015938640041e-01       2.647946457550e-01      -1.492856541423e+01       5.965050621651e-03       3.399688575060e-02       5.160615882489e-03       3.272494651803e+03       9.623600409869e+03 
       6.262881448544e-03      -9.838702585446e+00      -1.839379064544e+01      -2.238547174957e+00      -1.911501125138e-01       2.466263620403e+00      -4.439602948853e+00      -7.532586065643e-01       2.795678223994e-01      -1.572683505070e+01       6.205966028308e-03       3.530176322130e-02       5.505261720973e-03       3.314343457264e+03       9.746667434940e+03 
       6.389122430502e-03      -1.035401658691e+01      -1.935877536637e+01      -2.351037666202e+00      -2.013994498270e-01       2.569108684993e+00      -4.601877564827e+00      -8.074974685587e-01       2.946734619976e-01      -1.654849828345e+01       6.451572984168e-03       3.662696789208e-02       5.864056215243e-03       3.355423184130e+03       9.867472789386e+03 
       6.515492978000e-03      -1.088415396648e+01      -2.035158089835e+01      -2.466401222101e+00      -2.119624667095e-01       2.674260234381e+00      -4.766268549977e+00      -8.643710290971e-01       3.100935720228e-01      -1.739359444956e+01       6.701848148190e-03       3.797210808888e-02       6.237151366711e-03       3.395751632777e+03       9.986068819684e+03 
       6.641986564499e-03      -1.142915732383e+01      -2.137228579652e+01      -2.584627331784e+00      -2.228411655453e-01       2.781723025016e+00      -4.932715390659e+00      -9.239387269938e-01       3.258098012934e-01      -1.826216624263e+01       6.956782411675e-03       3.933680466212e-02       6.624666727050e-03       3.435348870457e+03       1.010251453874e+04 
       6.768597132253e-03      -1.198905634989e+01      -2.242094418305e+01      -2.705701879045e+00      -2.340373044495e-01       2.891501813347e+00      -5.101157300543e+00      -9.862598057953e-01       3.418033437620e-01      -1.915423655054e+01       7.216352433582e-03       4.072067732362e-02       7.026732095219e-03       3.474232493831e+03       1.021686169393e+04 
       6.895319053508e-03      -1.256378613495e+01      -2.349743170143e+01      -2.829584654672e+00      -2.455508394384e-01       3.003601713338e+00      -5.271532343322e+00      -1.051392488874e+00       3.580526129508e-01      -2.006968425663e+01       7.480537719339e-03       4.212334521591e-02       7.443445389731e-03       3.512398140294e+03       1.032909745593e+04 
       7.022147095415e-03      -1.315323750156e+01      -2.460154037446e+01      -2.956223234118e+00      -2.573808837590e-01       3.118027948260e+00      -5.443777973546e+00      -1.119394457066e+00       3.745347078832e-01      -2.100832080229e+01       7.749316066492e-03       4.354441894211e-02       7.874893712517e-03       3.549831409392e+03       1.043917947658e+04 
       7.149076388277e-03      -1.375730397416e+01      -2.573306721932e+01      -3.085565920393e+00      -2.695266030726e-01       3.234785676481e+00      -5.617831680492e+00      -1.190323226110e+00       3.912265220672e-01      -2.196996221174e+01       8.022655025303e-03       4.498350625888e-02       8.321185798670e-03       3.586519616546e+03       1.054707045365e+04 
       7.276102396759e-03      -1.437591899322e+01      -2.689188341511e+01      -3.217572460450e+00      -2.819879168731e-01       3.353879154042e+00      -5.793631960518e+00      -1.264234066454e+00       4.081040045528e-01      -2.295449071405e+01       8.300554595769e-03       4.644024964978e-02       8.782375161797e-03       3.622466130841e+03       1.065278029477e+04 
       7.403220893776e-03      -1.500903876980e+01      -2.807790225954e+01      -3.352209009208e+00      -2.947651741350e-01       3.475312084768e+00      -5.971117866181e+00      -1.341180998943e+00       4.251424952459e-01      -2.396182623864e+01       8.582981758860e-03       4.791423580762e-02       9.258527270671e-03       3.657683655449e+03       1.075634635685e+04 
       7.530427936763e-03      -1.565661887224e+01      -2.929103587700e+01      -3.489441589515e+00      -3.078587131191e-01       3.599088193546e+00      -6.150228394248e+00      -1.421217990342e+00       4.423172048223e-01      -2.499188758714e+01       8.869926267287e-03       4.940510721595e-02       9.749696777484e-03       3.692185192007e+03       1.085780687449e+04 
       7.657719846094e-03      -1.631860632491e+01      -3.053117980041e+01      -3.629234227133e+00      -3.212687047062e-01       3.725211117026e+00      -6.330902325154e+00      -1.504397670711e+00       4.596017795394e-01      -2.604457553509e+01       9.161344285438e-03       5.091245113686e-02       1.025592694856e-02       3.725982467824e+03       1.095719633483e+04 
       7.785093185431e-03      -1.699493874804e+01      -3.179821124335e+01      -3.771548723025e+00      -3.349951344335e-01       3.853684483315e+00      -6.513078178027e+00      -1.590771228093e+00       4.769680854726e-01      -2.711977087922e+01       9.457236382607e-03       5.243590834605e-02       1.077723941705e-02       3.759085739491e+03       1.105454489995e+04 
       7.912544743812e-03      -1.768555276214e+01      -3.309200551970e+01      -3.916346625390e+00      -3.490379698535e-01       3.984511886364e+00      -6.696694428731e+00      -1.680389783351e+00       4.943878475129e-01      -2.821735253931e+01       9.757580356340e-03       5.397508887733e-02       1.131365638541e-02       3.791505357050e+03       1.114988300684e+04 
       8.040071519298e-03      -1.839037463061e+01      -3.441241812565e+01      -4.063586608628e+00      -3.633969765941e-01       4.117696703793e+00      -6.881689804188e+00      -1.773303697912e+00       5.118324205103e-01      -2.933718410120e+01       1.006235400418e-02       5.552960105667e-02       1.186518753164e-02       3.823250487212e+03       1.124323761247e+04 
       8.167670704038e-03      -1.910929330473e+01      -3.575923320722e+01      -4.213217104412e+00      -3.780711881440e-01       4.253241465544e+00      -7.068004157950e+00      -1.869560555050e+00       5.292720315440e-01      -3.047907429474e+01       1.037152601499e-02       5.709906573446e-02       1.243183399432e-02       3.854325403592e+03       1.133462128451e+04 
       8.295339670612e-03      -1.984218857416e+01      -3.713221743942e+01      -4.365183995114e+00      -3.930594596261e-01       4.391148517674e+00      -7.255577542255e+00      -1.969207273104e+00       5.466765695328e-01      -3.164281831027e+01       1.068509525016e-02       5.868312368640e-02       1.301357357099e-02       3.884733326525e+03       1.142404349315e+04 
       8.423075959523e-03      -2.058893982379e+01      -3.853113666036e+01      -4.519433053235e+00      -4.083606390626e-01       4.531420172656e+00      -7.444350006494e+00      -2.072290772118e+00       5.640158482486e-01      -3.282821063050e+01       1.100302925996e-02       6.028136331317e-02       1.361039544509e-02       3.914477641528e+03       1.151151419443e+04 
       8.550877267735e-03      -2.134943077311e+01      -3.995576428831e+01      -4.675911560473e+00      -4.239736446019e-01       4.674058549400e+00      -7.634261873318e+00      -2.178856332006e+00       5.812586607200e-01      -3.403505260324e+01       1.132530754983e-02       6.189342539044e-02       1.422226716687e-02       3.943564021776e+03       1.159705007166e+04 
       8.678741438163e-03      -2.212355110154e+01      -4.140588413115e+01      -4.834568906049e+00      -4.398974904392e-01       4.819065395069e+00      -7.825253898611e+00      -2.288947082456e+00       5.983724644123e-01      -3.526315487971e+01       1.165191759529e-02       6.351893019934e-02       1.484914547000e-02       3.972001122463e+03       1.168067657773e+04 
       8.806666450016e-03      -2.291119053348e+01      -4.288127999676e+01      -4.995354478617e+00      -4.561311915650e-01       4.966442481304e+00      -8.017266796129e+00      -2.402606056377e+00       6.153245864228e-01      -3.651232817829e+01       1.198283833248e-02       6.515750826826e-02       1.549098651889e-02       3.999797899023e+03       1.176242004831e+04 
       8.934650409929e-03      -2.371223755284e+01      -4.438173334867e+01      -5.158217351443e+00      -4.726737394535e-01       5.116191533635e+00      -8.210241333144e+00      -2.519876111904e+00       6.320822229112e-01      -3.778238131651e+01       1.231804869754e-02       6.680876906175e-02       1.614773566132e-02       4.026963314837e+03       1.184230684251e+04 
       9.062691543801e-03      -2.452656522706e+01      -4.590699568051e+01      -5.323102472688e+00      -4.895238064301e-01       5.268313671862e+00      -8.404119286281e+00      -2.640797707603e+00       6.486119090871e-01      -3.907309920156e+01       1.265753730460e-02       6.847236531066e-02       1.681932856712e-02       4.053504857745e+03       1.192035898023e+04 
       9.190788189276e-03      -2.535403333169e+01      -4.745679272936e+01      -5.489951260326e+00      -5.066797914779e-01       5.422809493174e+00      -8.598843236011e+00      -2.765409196786e+00       6.648795163639e-01      -4.038424626141e+01       1.300126031803e-02       7.014790591024e-02       1.750566731778e-02       4.079428759997e+03       1.199659478896e+04 
       9.318938788829e-03      -2.619450088287e+01      -4.903084878971e+01      -5.658704905750e+00      -5.241400794398e-01       5.579679562311e+00      -8.794355828844e+00      -2.893748866732e+00       6.808508842744e-01      -4.171558574049e+01       1.334922912371e-02       7.183503220546e-02       1.820668701381e-02       4.104741283072e+03       1.207103268217e+04 
       9.447141883372e-03      -2.704782644984e+01      -5.062888722068e+01      -5.829304490480e+00      -5.419030463121e-01       5.738924487848e+00      -8.990599689084e+00      -3.025854960312e+00       6.964917544329e-01      -4.306688014542e+01       1.370141070261e-02       7.353338611060e-02       1.892229998400e-02       4.129448773542e+03       1.214369132359e+04 
       9.575396106365e-03      -2.791386534716e+01      -5.225062449867e+01      -6.001690499416e+00      -5.599669802589e-01       5.900544389905e+00      -9.187518276192e+00      -3.161763354983e+00       7.117671630989e-01      -4.443788721497e+01       1.405778399087e-02       7.524258733749e-02       1.965240887911e-02       4.153558031411e+03       1.221459071030e+04 
       9.703700178372e-03      -2.879246968374e+01      -5.389577033456e+01      -6.175802842473e+00      -5.783300840076e-01       6.064538975866e+00      -9.385055865425e+00      -3.301507711943e+00       7.266414946905e-01      -4.582836002941e+01       1.441833760261e-02       7.696228918628e-02       2.039688333090e-02       4.177076297022e+03       1.228375213443e+04 
       9.832052902031e-03      -2.968349120012e+01      -5.556403366841e+01      -6.351581330506e+00      -5.969905528474e-01       6.230907951975e+00      -9.583156763351e+00      -3.445121606424e+00       7.410790573407e-01      -4.723805108376e+01       1.478306129053e-02       7.869213243265e-02       2.115563680673e-02       4.200010883779e+03       1.235119710287e+04 
       9.960453157397e-03      -3.058678132318e+01      -5.725512283230e+01      -6.528965655960e+00      -6.159465770523e-01       6.399651026185e+00      -9.781765224165e+00      -3.592638591457e+00       7.550440720802e-01      -4.866671235041e+01       1.515191064975e-02       8.043175899089e-02       2.192852812177e-02       4.222369153756e+03       1.241694726568e+04 
       1.008889989764e-02      -3.150218187866e+01      -5.896872749399e+01      -6.707892850967e+00      -6.351961426525e-01       6.570767558040e+00      -9.980826281424e+00      -3.744090699489e+00       7.685005880133e-01      -5.011408174079e+01       1.552489706613e-02       8.218079995868e-02       2.271544854091e-02       4.244157741580e+03       1.248102213365e+04 
       1.021739214505e-02      -3.242951521505e+01      -6.070449938180e+01      -6.888294550190e+00      -6.547368190130e-01       6.744256136260e+00      -1.018028648016e+01      -3.899506641140e+00       7.814123263312e-01      -5.157986854224e+01       1.590198808992e-02       8.393892970004e-02       2.351625631005e-02       4.265381727513e+03       1.254343664656e+04 
       1.034592898734e-02      -3.336860103988e+01      -6.246208510044e+01      -7.070101673256e+00      -6.745661207489e-01       6.920115273852e+00      -1.038009255896e+01      -4.058914790006e+00       7.937428681785e-01      -5.306377819880e+01       1.628316208798e-02       8.570578899067e-02       2.433080056635e-02       4.286046034906e+03       1.260420528281e+04 
       1.047450957423e-02      -3.431925884608e+01      -6.424113076441e+01      -7.253245008286e+00      -6.946815588335e-01       7.098343494636e+00      -1.058019123649e+01      -4.222343498050e+00       8.054557833142e-01      -5.456551574005e+01       1.666840767442e-02       8.748103170000e-02       2.515894980298e-02       4.306155624405e+03       1.266334263041e+04 
       1.060313311425e-02      -3.528130836395e+01      -6.604128291465e+01      -7.437655462384e+00      -7.150806465352e-01       7.278939278029e+00      -1.078052935041e+01      -4.389820857071e+00       8.165145765978e-01      -5.608478687019e+01       1.705771460197e-02       8.926430885102e-02       2.600053152394e-02       4.325715620957e+03       1.272086376057e+04 
       1.073179887180e-02      -3.625457433017e+01      -6.786219666850e+01      -7.623265898745e+00      -7.357609509692e-01       7.461900410617e+00      -1.098105530050e+01      -4.561371754878e+00       8.268826122733e-01      -5.762130749973e+01       1.745106066816e-02       9.105529594632e-02       2.685541479170e-02       4.344732493426e+03       1.277678769664e+04 
