# Hexadecapole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib2 (Mpc/h)^3          7:IbG2 (Mpc/h)^3         8:Ib1b2 (Mpc/h)^3        9:Ib1bG2 (Mpc/h)^3      10:Ib2b2 (Mpc/h)^3       11:Ib2bG2 (Mpc/h)^3      12:IbG2bG2 (Mpc/h)^3     13:Ptree_vv (Mpc/h)^3 
       7.657719846094e-03      -7.902433317545e+00      -4.989043360631e+00       8.002168024490e-02      -8.736897958905e-02       1.005656286424e-01      -1.891969364368e-01       7.917736477570e-06       8.195039428262e-05       1.707881034851e-09      -1.992527873993e-08       1.252446092224e-08       1.490039643432e+03 
       7.785093185431e-03      -8.230257638527e+00      -5.177794595339e+00       8.509303771016e-02      -9.110076777037e-02       1.065997476810e-01      -2.007048916160e-01       8.275822201210e-06       8.609826802259e-05       1.707881034851e-09      -1.992527873993e-08       1.252446092224e-08       1.503277141728e+03 
       7.912544743812e-03      -8.565005740536e+00      -5.370176149796e+00       9.038994648429e-02      -9.491836834304e-02       1.128789197527e-01      -2.126879246469e-01       8.634477218529e-06       9.035487685512e-05       1.707881034851e-09      -1.992527873993e-08       1.252446092224e-08       1.516239689132e+03 
       8.040071519298e-03      -8.906647272247e+00      -5.566205776285e+00       9.591768391968e-02      -9.882176874675e-02       1.194079980861e-01      -2.251554710030e-01       9.003379522057e-06       9.473046806641e-05       1.707881034851e-09      -1.992527873993e-08       1.252446092224e-08       1.528931915796e+03 
       8.167670704038e-03      -9.255157778514e+00      -5.765897839795e+00       1.016810485928e-01      -1.028110182649e-01       1.261921410513e-01      -2.381171841971e-01       9.372851119263e-06       9.921536366393e-05       1.707881034851e-09      -1.992527873993e-08       1.252446092224e-08       1.541359947295e+03 
       8.295339670612e-03      -9.610456188500e+00      -5.969210709018e+00       1.076859366781e-01      -1.068855560440e-01       1.332358102027e-01      -2.515820214959e-01       9.752570002678e-06       1.038084250603e-04       1.707881034851e-09      -1.992527873993e-08       1.252446092224e-08       1.553521380138e+03 
       8.423075959523e-03      -9.972455578461e+00      -6.176076376130e+00       1.139384077377e-01      -1.110447565824e-01       1.405433071235e-01      -2.655588120752e-01       1.012204159988e-05       1.085102215493e-04       1.707881034851e-09      -1.992527873993e-08       1.252446092224e-08       1.565413257002e+03 
       8.550877267735e-03      -1.034112227354e+01      -6.386408093300e+00       1.204433480192e-01      -1.152885653036e-01       1.481194736563e-01      -2.800566868361e-01       1.050176048330e-05       1.133310004170e-04       1.707881034851e-09      -1.992527873993e-08       2.391033448792e-08       1.577041739897e+03 
       8.678741438163e-03      -1.071642236091e+01      -6.600147941727e+00       1.272056870364e-01      -1.196169233195e-01       1.559690002118e-01      -2.950846047535e-01       1.089286524028e-05       1.182502670910e-04       1.707881034851e-09      -1.992527873993e-08       2.391033448792e-08       1.588413222914e+03 
       8.806666450016e-03      -1.109829404374e+01      -6.817315866615e+00       1.342309953282e-01      -1.240294692514e-01       1.640960904545e-01      -3.106510346399e-01       1.127315341737e-05       1.232776995639e-04       1.707881034851e-09      -1.992527873993e-08       2.391033448792e-08       1.599529920079e+03 
       8.934650409929e-03      -1.148667032243e+01      -7.037902300984e+00       1.415248644969e-01      -1.285257840921e-01       1.725049776522e-01      -3.267644248136e-01       1.165287230079e-05       1.284132978357e-04       1.707881034851e-09      -3.074185862732e-08       2.391033448792e-08       1.610393618220e+03 
       9.062691543801e-03      -1.188148220086e+01      -7.261820573287e+00       1.490926157305e-01      -1.331054242639e-01       1.812002343717e-01      -3.434333539610e-01       1.204397705777e-05       1.336582004938e-04       1.707881034851e-09      -3.074185862732e-08       2.391033448792e-08       1.621006425320e+03 
       9.190788189276e-03      -1.228266499361e+01      -7.489009288617e+00       1.569394495270e-01      -1.377679911804e-01       1.901862140018e-01      -3.606661821599e-01       1.242369594118e-05       1.390004523708e-04       1.707881034851e-09      -3.074185862732e-08       2.391033448792e-08       1.631371189538e+03 
       9.318938788829e-03      -1.269016211459e+01      -7.719466829042e+00       1.650704160903e-01      -1.425131706613e-01       1.994669129840e-01      -3.784708795216e-01       1.280398411828e-05       1.444406227605e-04       1.707881034851e-09      -3.074185862732e-08       2.391033448792e-08       1.641491975748e+03 
       9.447141883372e-03      -1.310390560950e+01      -7.953158023027e+00       1.734907375515e-01      -1.473405234884e-01       2.090463704571e-01      -3.968553512582e-01       1.318427229537e-05       1.499781423691e-04       1.707881034851e-09      -3.074185862732e-08       2.391033448792e-08       1.651371709303e+03 
       9.575396106365e-03      -1.352380432018e+01      -8.189971875386e+00       1.822060168990e-01      -1.522493558475e-01       2.189287883777e-01      -4.158275572339e-01       1.356399117879e-05       1.556141497841e-04       1.707881034851e-09      -3.074185862732e-08       2.391033448792e-08       1.661010877182e+03 
       9.703700178372e-03      -1.394978032513e+01      -8.429836339725e+00       1.912215531183e-01      -1.572391155120e-01       2.291182827391e-01      -4.353952819705e-01       1.393346277599e-05       1.613469371245e-04       1.707881034851e-09      -3.074185862732e-08       2.391033448792e-08       1.670411555547e+03 
       9.832052902031e-03      -1.438179448655e+01      -8.672795078024e+00       2.005417986552e-01      -1.623096662860e-01       2.396186205575e-01      -4.555659416567e-01       1.430236507952e-05       1.671673956912e-04       1.707881034851e-09      -3.074185862732e-08       2.391033448792e-08       1.679580329427e+03 
       9.960453157397e-03      -1.481979091574e+01      -8.918864061248e+00       2.101714109013e-01      -1.674606886209e-01       2.504335705571e-01      -4.763468562706e-01       1.467183667673e-05       1.730852034770e-04       1.707881034851e-09      -4.155843851471e-08       2.391033448792e-08       1.688522147420e+03 
       1.008889989764e-02      -1.526363039364e+01      -9.167892563770e+00       2.201163190504e-01      -1.726909550726e-01       2.615669868560e-01      -4.977453104942e-01       1.501910582048e-05       1.790787273220e-04       1.707881034851e-09      -4.155843851471e-08       2.391033448792e-08       1.697233347478e+03 
       1.021739214505e-02      -1.571317224835e+01      -9.419712236343e+00       2.303825280121e-01      -1.779992207830e-01       2.730226916922e-01      -5.197684603489e-01       1.537719154412e-05       1.851593530997e-04       1.707881034851e-09      -4.155843851471e-08       2.391033448792e-08       1.705710149573e+03 
       1.034592898734e-02      -1.616839962537e+01      -9.674300677829e+00       2.409742289264e-01      -1.833855806883e-01       2.848042471360e-01      -5.424231572842e-01       1.571421340166e-05       1.913270808102e-04       1.707881034851e-09      -4.155843851471e-08       2.391033448792e-08       1.713961689522e+03 
       1.047450957423e-02      -1.662934151368e+01      -9.931695033501e+00       2.518949286425e-01      -1.888506250015e-01       2.969151053844e-01      -5.657160910702e-01       1.605066596553e-05       1.975705245800e-04       1.707881034851e-09      -4.155843851471e-08       2.391033448792e-08       1.722001920374e+03 
       1.060313311425e-02      -1.709591098956e+01      -1.019189546618e+01       2.631495680602e-01      -1.943936803722e-01       3.093587636084e-01      -5.896538410338e-01       1.636548536962e-05       2.038902537026e-04       1.707881034851e-09      -4.155843851471e-08       2.391033448792e-08       1.729833167043e+03 
       1.073179887180e-02      -1.756792100417e+01      -1.045486971399e+01       2.747442830267e-01      -2.000129812172e-01       3.221387286571e-01      -6.142429011080e-01       1.668030477371e-05       2.102862681781e-04       1.707881034851e-09      -4.155843851471e-08       2.391033448792e-08       1.737447705092e+03 
       1.086050616441e-02      -1.804522202511e+01      -1.072054514587e+01       2.866845666567e-01      -2.057071677212e-01       3.352583775806e-01      -6.394895898833e-01       1.698430759792e-05       2.167574294192e-04       1.707881034851e-09      -5.237501840210e-08       2.391033448792e-08       1.744841767139e+03 
       1.098925436019e-02      -1.852774940966e+01      -1.098876766827e+01       2.989745451909e-01      -2.114757981413e-01       3.487208705281e-01      -6.653998917750e-01       1.726667726234e-05       2.232946287269e-04       1.707881034851e-09      -5.237501840210e-08       2.391033448792e-08       1.752020475133e+03 
       1.111804287546e-02      -1.901544660589e+01      -1.125939097611e+01       3.116182589064e-01      -2.173185173668e-01       3.625293124273e-01      -6.919797018191e-01       1.753823034689e-05       2.298961582203e-04       1.707881034851e-09      -5.237501840210e-08       2.391033448792e-08       1.758989784956e+03 
       1.124687117257e-02      -1.950824094631e+01      -1.153238917053e+01       3.246202462124e-01      -2.232347885354e-01       3.766868087752e-01      -7.192347750053e-01       1.779896685154e-05       2.365523399068e-04       1.707881034851e-09      -5.237501840210e-08       2.391033448792e-08       1.765753771607e+03 
       1.137573875782e-02      -2.000605277251e+01      -1.180778471812e+01       3.379852846216e-01      -2.292239964108e-01       3.911964770240e-01      -7.471707479103e-01       1.803750090274e-05       2.432739903663e-04       1.707881034851e-09      -5.237501840210e-08       2.391033448792e-08       1.772315721397e+03 
       1.150464517960e-02      -2.050878640842e+01      -1.208555789799e+01       3.517180759303e-01      -2.352853473186e-01       4.060612689614e-01      -7.757930925851e-01       1.825497108784e-05       2.500497237252e-04       1.707881034851e-09      -6.319159828949e-08       2.391033448792e-08       1.778677722064e+03 
       1.163359002661e-02      -2.101632374552e+01      -1.236562936825e+01       3.658231693644e-01      -2.414177975124e-01       4.212839764037e-01      -8.051069446278e-01       1.846105539938e-05       2.568795399836e-04       1.707881034851e-09      -6.319159828949e-08       2.391033448792e-08       1.784840176386e+03 
       1.176257292618e-02      -2.152854759870e+01      -1.264791373768e+01       3.803050834079e-01      -2.476203123127e-01       4.368673683953e-01      -8.351174185729e-01       1.864607584483e-05       2.637526225615e-04       1.707881034851e-09      -6.319159828949e-08       2.391033448792e-08       1.790803620292e+03 
       1.189159354280e-02      -2.204535853626e+01      -1.293231565871e+01       3.951681708801e-01      -2.538920425092e-01       4.528141149235e-01      -8.658293579709e-01       1.880889383681e-05       2.706695407526e-04       1.707881034851e-09      -6.319159828949e-08       2.391033448792e-08       1.796570248707e+03 
       1.202065157666e-02      -2.256666426944e+01      -1.321873586360e+01       4.104166775733e-01      -2.602322137419e-01       4.691268990695e-01      -8.972475397652e-01       1.896089524892e-05       2.776297252633e-04      -9.108698852539e-09      -6.319159828949e-08       2.391033448792e-08       1.802142930449e+03 
       1.214974676232e-02      -2.309238324008e+01      -1.350709445540e+01       4.260547957661e-01      -2.666401674981e-01       4.858082940406e-01      -9.293765792196e-01       1.908044692136e-05       2.846337453872e-04      -9.108698852539e-09      -6.319159828949e-08       2.391033448792e-08       1.807525238293e+03 
       1.227887886751e-02      -2.362245549644e+01      -1.379735050815e+01       4.420866072943e-01      -2.731154773005e-01       5.028606885931e-01      -9.622207653926e-01       1.916697956046e-05       2.916696459572e-04      -9.108698852539e-09      -7.400817817688e-08       2.391033448792e-08       1.812722142905e+03 
       1.240804769196e-02      -2.415682176138e+01      -1.408946921068e+01       4.585161734990e-01      -2.796577235955e-01       5.202864606668e-01      -9.957843435073e-01       1.924326491335e-05       2.987385655604e-04      -9.108698852539e-09      -7.400817817688e-08       2.391033448792e-08       1.817738649047e+03 
       1.253725306635e-02      -2.469539030062e+01      -1.438344145088e+01       4.753474800051e-01      -2.862661230235e-01       5.380879016686e-01      -1.030071353841e+00       1.928653123289e-05       3.058291183234e-04      -9.108698852539e-09      -7.400817817688e-08       2.391033448792e-08       1.822577308864e+03 
       1.266649485135e-02      -2.523804186707e+01      -1.467927981413e+01       4.925845107298e-01      -2.929395844857e-01       5.562672591701e-01      -1.065085639695e+00       1.929734781278e-05       3.129413042462e-04      -9.108698852539e-09      -7.400817817688e-08       2.391033448792e-08       1.827238600643e+03 
       1.279577293663e-02      -2.578464883931e+01      -1.497697740400e+01       5.102312626841e-01      -2.996769235986e-01       5.748267374764e-01      -1.100831022738e+00       1.928653123289e-05       3.200756926225e-04      -9.108698852539e-09      -8.482475806427e-08       2.391033448792e-08       1.831722536524e+03 
       1.292508724011e-02      -2.633503098921e+01      -1.527638474389e+01       5.282919594578e-01      -3.064763716719e-01       5.937683450555e-01      -1.137310946058e+00       1.924326491335e-05       3.272203282849e-04      -9.108698852539e-09      -8.482475806427e-08       2.391033448792e-08       1.836026291668e+03 
       1.305443770708e-02      -2.688898537269e+01      -1.557729102948e+01       5.467709544396e-01      -3.133359079183e-01       6.130940368619e-01      -1.174528753686e+00       1.916697956046e-05       3.343865971072e-04      -9.108698852539e-09      -8.482475806427e-08       2.391033448792e-08       1.840145820044e+03 
