# Monopole moment of PT power spectra P_vv, P_vd, P_dd, P_CTR, Id2d2, Ib1b2, Ib2, Ib1bG2, IbG2(k), Id2G2, IG2G2, IFG2b1, IFG2, Ptree_vv, Ptree_vd, Ptree_dd at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Id2d2 (Mpc/h)^3        7:Ib1b2 (Mpc/h)^3        8:Ib2 (Mpc/h)^3          9:Ib1bG2 (Mpc/h)^3      10:IbG2 (Mpc/h)^3        11:Id2G2 (Mpc/h)^3       12:IG2G2 (Mpc/h)^3       13:IFG2b1 (Mpc/h)^3      14:IFG2 (Mpc/h)^3        15:PTree_vv (Mpc/h)^3    16:PTree_vd (Mpc/h)^3    17:PTree_dd (Mpc/h)^3 
       3.541942733498e-03      -7.175998683113e-01      -1.790813391844e+00      -1.058678584338e+00      -7.711644184518e-02      -1.139999729778e+00       2.261283631573e-01      -7.651687278766e-01      -1.085715276469e-01       2.932269203494e-02      -5.672812686819e+00       2.135764036425e-01      -6.492820160226e+00      -1.721455485093e+00       7.739808210383e+02       3.251552687779e+03       6.147009806053e+03 
       3.661787819128e-03      -7.863508300079e-01      -1.962680629070e+00      -1.159317749783e+00      -8.459118072877e-02      -1.205301894432e+00       2.449268656766e-01      -8.159213270416e-01      -1.231630552030e-01       3.276891416290e-02      -6.057077058035e+00       2.406025775037e-01      -7.114942151879e+00      -1.886393084968e+00       7.943373550803e+02       3.337072045876e+03       6.308682823010e+03 
       3.782200887106e-03      -8.592720939075e-01      -2.145005828170e+00      -1.265960776308e+00      -9.253129973269e-02      -1.273050744976e+00       2.648501701061e-01      -8.683743967456e-01      -1.392078084844e-01       3.648096114241e-02      -6.455257543372e+00       2.700578449426e-01      -7.774758789269e+00      -2.061323406830e+00       8.144525182699e+02       3.421577386504e+03       6.468438855712e+03 
       3.903136834842e-03      -9.364422737742e-01      -2.337988727539e+00      -1.378710351968e+00      -1.009469145955e-01      -1.343245466752e+00       2.859173756793e-01      -9.225140262976e-01      -1.567771160039e-01       4.047183051744e-02      -6.867299899389e+00       3.020612782863e-01      -8.472969988799e+00      -2.246431924851e+00       8.343182621744e+02       3.505034897648e+03       6.626213983066e+03 
       4.024554885575e-03      -1.017934425927e+00      -2.541815101367e+00      -1.497660509846e+00      -1.098476029280e-01      -1.415884551131e+00       3.081849904868e-01      -9.783139279927e-01      -1.759734597323e-01       4.474471431764e-02      -7.293144377575e+00       3.367314631158e-01      -9.210223863997e+00      -2.441890324341e+00       8.539278110223e+02       3.587416113722e+03       6.781954391328e+03 
       4.146418135170e-03      -1.103817380818e+00      -2.756660147507e+00      -1.622898713945e+00      -1.192425327565e-01      -1.490965967443e+00       3.317053195238e-01      -1.035748442626e+00      -1.968967694968e-01       4.930348943296e-02      -7.732726832198e+00       3.741865068056e-01      -9.987129470857e+00      -2.647859972732e+00       8.732754587690e+02       3.668697063219e+03       6.935614762714e+03 
       4.268693146425e-03      -1.194154496280e+00      -2.982685296582e+00      -1.754503990767e+00      -1.291403390502e-01      -1.568487164114e+00       3.565051713990e-01      -1.094799187705e+00      -2.196274403813e-01       5.415778774315e-02      -8.185978676461e+00       4.145436143996e-01      -1.080424537757e+01      -2.864488830590e+00       8.923563734977e+02       3.748857446910e+03       7.087156721866e+03 
       4.391349586775e-03      -1.289005277164e+00      -3.220042334811e+00      -1.892549405742e+00      -1.395492833617e-01      -1.648445166014e+00       3.826196197265e-01      -1.155444662716e+00      -2.442531663842e-01       5.931476356186e-02      -8.652827794520e+00       4.579192212566e-01      -1.166209437448e+01      -3.091915398526e+00       9.111667195685e+02       3.827881150900e+03       7.236549805719e+03 
       4.514359905341e-03      -1.388424546453e+00      -3.468871213936e+00      -2.037100759538e+00      -1.504771703489e-01      -1.730836629114e+00       4.101024786993e-01      -1.217657059938e+00      -2.708774485118e-01       6.477629669682e-02      -9.133198400291e+00       5.044285028885e-01      -1.256115546302e+01      -3.330266537946e+00       9.297036464984e+02       3.905756200184e+03       7.383771375715e+03 
       4.637699045358e-03      -1.492463240559e+00      -3.729302057982e+00      -2.188217805791e+00      -1.619314199340e-01      -1.815657883745e+00       4.390015684169e-01      -1.281409970978e+00      -2.995994799254e-01       7.054530762459e-02      -9.627011842438e+00       5.541856140637e-01      -1.350187169371e+01      -3.579659555795e+00       9.479648750722e+02       3.982473019578e+03       7.528803330092e+03 
       4.761344188283e-03      -1.601166888744e+00      -4.001451429261e+00      -2.345952033129e+00      -1.739189187822e-01      -1.902904944282e+00       4.693510060803e-01      -1.346680810247e+00      -3.305080704387e-01       7.662746366375e-02      -1.013418636242e+01       6.073030694156e-01      -1.448463662668e+01      -3.840198705686e+00       9.659484802997e+02       4.058023522027e+03       7.671630380432e+03 
       4.885274526161e-03      -1.714578098655e+00      -4.285428451124e+00      -2.510350339395e+00      -1.864462627422e-01      -1.992573598523e+00       5.011883189593e-01      -1.413445570061e+00      -3.636950721711e-01       8.302714211338e-02      -1.065463794444e+01       6.638923195674e-01      -1.550981629840e+01      -4.111980880835e+00       9.836531601516e+02       4.132402237639e+03       7.812242185966e+03 
       5.009471059116e-03      -1.832734645774e+00      -4.581330010524e+00      -2.681452214214e+00      -1.995195711060e-01      -2.084659383773e+00       5.345624885129e-01      -1.481676311763e+00      -3.992620653320e-01       8.974508077809e-02      -1.118827972795e+01       7.240626233619e-01      -1.657773149960e+01      -4.395090974884e+00       1.001078312317e+03       4.205606636003e+03       7.950633963012e+03 
       5.133916415147e-03      -1.955671917397e+00      -4.889246955344e+00      -2.859293435418e+00      -2.131447251418e-01      -2.179157674521e+00       5.695225958261e-01      -1.551344781310e+00      -4.373109125009e-01       9.678168100993e-02      -1.173502319063e+01       7.879223578060e-01      -1.768868106791e+01      -4.689608084358e+00       1.018223772139e+03       4.277636025410e+03       8.086804403884e+03 
       5.258594689683e-03      -2.083419426276e+00      -5.209255269213e+00      -3.043900746146e+00      -2.273270132387e-01      -2.276063617539e+00       6.061092514635e-01      -1.622424994428e+00      -4.779369623986e-01       1.041385282918e-01      -1.229477722613e+01       8.555771325699e-01      -1.884291132132e+01      -4.995597427541e+00       1.035089522147e+03       4.348490332486e+03       8.220753369869e+03 
       5.383491302649e-03      -2.216004382941e+00      -5.541425007134e+00      -3.235297295586e+00      -2.420714897792e-01      -2.375372249725e+00       6.443608280962e-01      -1.694891444484e+00      -5.212339230418e-01       1.118174472099e-01      -1.286744931683e+01       9.271316014797e-01      -2.004064720883e+01      -5.313118622005e+00       1.051675870617e+03       4.418170852337e+03       8.352483309364e+03 
       5.508592871017e-03      -2.353451403083e+00      -5.885819675524e+00      -3.433502311634e+00      -2.573829603986e-01      -2.477078425802e+00       6.843207713713e-01      -1.768716768378e+00      -5.672996935872e-01       1.198181986609e-01      -1.345294491444e+01       1.002687865649e+00      -2.128208710140e+01      -5.642224039922e+00       1.067984005183e+03       4.486682574257e+03       8.482003654544e+03 
       5.633887095065e-03      -2.495782994295e+00      -6.242497231895e+00      -3.638531810227e+00      -2.732660218328e-01      -2.581176911115e+00       7.260367163680e-01      -1.843872039728e+00      -6.162356048937e-01       1.281388607094e-01      -1.405116784191e+01       1.082345943714e+00      -2.256740701438e+01      -5.982960051971e+00       1.084015863922e+03       4.554033640254e+03       8.609329797734e+03 
       5.759362656773e-03      -2.643016541669e+00      -6.611502822375e+00      -3.850393835486e+00      -2.897247360848e-01      -2.687662342918e+00       7.695549312914e-01      -1.920328601999e+00      -6.681419460129e-01       1.367775006033e-01      -1.466202076028e+01       1.166204591620e+00      -2.389673759782e+01      -6.335360995668e+00       1.099772555204e+03       4.620228706728e+03       8.734470541794e+03 
       5.885009128951e-03      -2.795155246911e+00      -6.992845747514e+00      -4.069074368554e+00      -3.067616593290e-01      -2.796529258837e+00       8.149169278979e-01      -1.998058995310e+00      -7.231149873523e-01       1.457323267754e-01      -1.528540435568e+01       1.254358952571e+00      -2.527008337306e+01      -6.699427906560e+00       1.115252026401e+03       4.685259150374e+03       8.857409584510e+03 
       6.010816893888e-03      -2.952199337171e+00      -7.386527858656e+00      -4.294554730335e+00      -3.243790378957e-01      -2.907772132170e+00       8.621634471204e-01      -2.077035833788e+00      -7.812504243327e-01       1.550014930064e-01      -1.592121851954e+01       1.346903353977e+00      -2.668742254013e+01      -7.075154838942e+00       1.130451901640e+03       4.749114990028e+03       8.978128056654e+03 
       6.136777070431e-03      -3.114152917054e+00      -7.792560445464e+00      -4.526822378152e+00      -3.425795434901e-01      -3.021385328047e+00       9.113374125636e-01      -2.157230907794e+00      -8.426454729584e-01       1.645818613494e-01      -1.656936176615e+01       1.443929266529e+00      -2.814877130740e+01      -7.462546216227e+00       1.145373128131e+03       4.811800204937e+03       9.096633480906e+03 
       6.262881448544e-03      -3.281024335254e+00      -8.210965185501e+00      -4.765871501794e+00      -3.613663159970e-01      -3.137363167765e+00       9.624841143860e-01      -2.238615029070e+00      -9.073989774135e-01       1.744688711928e-01      -1.722973118656e+01       1.545525144234e+00      -2.965418765742e+01      -7.861617798171e+00       1.160020210040e+03       4.873333717474e+03       9.212961629726e+03 
       6.389122430502e-03      -3.452822233649e+00      -8.641764399635e+00      -5.011696714033e+00      -3.807425288466e-01      -3.255699885517e+00       1.015648745966e+00      -2.321158989437e+00      -9.756097169828e-01       1.846578104928e-01      -1.790222338338e+01       1.651778798932e+00      -3.120373067092e+01      -8.272385616655e+00       1.174398114450e+03       4.933736394694e+03       9.327151951960e+03 
       6.515492978000e-03      -3.629558719975e+00      -9.084988920242e+00      -5.264298544314e+00      -4.007117480453e-01      -3.376389672799e+00       1.070874034503e+00      -2.404834111293e+00      -1.047373896605e+00       1.951435857789e-01      -1.858673352574e+01       1.762774080751e+00      -3.279747694636e+01      -8.694869634529e+00       1.188513071469e+03       4.993034409845e+03       9.439253927730e+03 
       6.641986564499e-03      -3.811247843263e+00      -9.540674291743e+00      -5.523680770469e+00      -4.212777590689e-01      -3.499426665318e+00       1.128201264604e+00      -2.489612053491e+00      -1.122786225115e+00       2.059208878182e-01      -1.928315584969e+01       1.878592460171e+00      -3.443551242205e+01      -9.129091909647e+00       1.202372104667e+03       5.051257269370e+03       9.549323338496e+03 
       6.768597132253e-03      -3.997899374869e+00      -1.000884524425e+01      -5.789840383212e+00      -4.424438856069e-01      -3.624804990240e+00       1.187671860925e+00      -2.575464357042e+00      -1.201941528622e+00       2.169841568888e-01      -1.999138422180e+01       1.999314746152e+00      -3.611788532684e+01      -9.575064554301e+00       1.215981372840e+03       5.108430846962e+03       9.657409098098e+03 
       6.895319053508e-03      -4.189491521663e+00      -1.048944715462e+01      -6.062724803717e+00      -4.642100445084e-01      -3.752518718370e+00       1.249328420864e+00      -2.662362007891e+00      -1.284934644621e+00       2.283264766416e-01      -2.071131120440e+01       2.125017133530e+00      -3.784436984355e+01      -1.003272736341e+01       1.229339349105e+03       5.164548727966e+03       9.763499079695e+03 
       7.022147095415e-03      -4.385987776547e+00      -1.098238824187e+01      -6.342258227684e+00      -4.865745593810e-01      -3.882561899453e+00       1.313214085496e+00      -2.750275731251e+00      -1.371860487463e+00       2.399402675007e-01      -2.144282868920e+01       2.255773687412e+00      -3.961461176506e+01      -1.050198622134e+01       1.242440993281e+03       5.219589738284e+03       9.867553254015e+03 
       7.149076388277e-03      -4.587352512555e+00      -1.148757895100e+01      -6.628366274049e+00      -5.095358529204e-01      -4.014928573551e+00       1.379371831941e+00      -2.839176274536e+00      -1.462813818357e+00       2.518178417241e-01      -2.218582829406e+01       2.391657887671e+00      -4.142826526767e+01      -1.098274932550e+01       1.255281865793e+03       5.273535226822e+03       9.969536361437e+03 
       7.276102396759e-03      -4.793563436147e+00      -1.200496276879e+01      -6.920995701327e+00      -5.330937729307e-01      -4.149612767067e+00       1.447842782557e+00      -2.929034798465e+00      -1.557886782609e+00       2.639509576475e-01      -2.294020065027e+01       2.532738577285e+00      -4.328510731748e+01      -1.147495765436e+01       1.267863145794e+03       5.326390147380e+03       1.006945776704e+04 
       7.403220893776e-03      -5.004605832788e+00      -1.253450192375e+01      -7.220105268746e+00      -5.572489791429e-01      -4.286608444918e+00       1.518667036113e+00      -3.019822679523e+00      -1.657170081227e+00       2.763309944565e-01      -2.370583575833e+01       2.679081896224e+00      -4.518498474602e+01      -1.197857091732e+01       1.280189279409e+03       5.378173178421e+03       1.016735278218e+04 
       7.530427936763e-03      -5.220464772182e+00      -1.307615811265e+01      -7.525653417867e+00      -5.820021110341e-01      -4.425909579423e+00       1.591884693658e+00      -3.111511306147e+00      -1.760754446527e+00       2.889492857935e-01      -2.448262344568e+01       2.830753722582e+00      -4.712774230237e+01      -1.249354823908e+01       1.292264817203e+03       5.428903437250e+03       1.026325754781e+04 
       7.657719846094e-03      -5.441122520262e+00      -1.362988571173e+01      -7.837594358123e+00      -6.073534916514e-01      -4.567510167380e+00       1.667535888117e+00      -3.204071914205e+00      -1.868729636200e+00       3.017963318549e-01      -2.527045294201e+01       2.987816157191e+00      -4.911319314774e+01      -1.301984005579e+01       1.304093863744e+03       5.478598167422e+03       1.035720466262e+04 
       7.785093185431e-03      -5.666558164025e+00      -1.419563093413e+01      -8.155877650094e+00      -6.333030936533e-01      -4.711404170860e+00       1.745660861154e+00      -3.297475663279e+00      -1.981184318873e+00       3.148617185514e-01      -2.606921280523e+01       3.150327118853e+00      -5.114111550240e+01      -1.355738716148e+01       1.315680008822e+03       5.527272449978e+03       1.044922263708e+04 
       7.912544743812e-03      -5.896750516638e+00      -1.477333917717e+01      -8.480452344273e+00      -6.598508556982e-01      -4.857585542826e+00       1.826299842474e+00      -3.391693659439e+00      -2.098207166591e+00       3.281349788495e-01      -2.687879143898e+01       3.318344180804e+00      -5.321128415718e+01      -1.410612943988e+01       1.327026874973e+03       5.574941503419e+03       1.053934024154e+04 
       8.040071519298e-03      -6.131674896372e+00      -1.536294704205e+01      -8.811262028780e+00      -6.869963347093e-01      -5.006048256735e+00       1.909492618875e+00      -3.486697117487e+00      -2.219886044710e+00       3.416053952264e-01      -2.769907704195e+01       3.491923383747e+00      -5.532344460651e+01      -1.466599905282e+01       1.338137670524e+03       5.621618806230e+03       1.062758295682e+04 
       8.167670704038e-03      -6.371294221146e+00      -1.596435950169e+01      -9.148230682414e+00      -7.147377035123e-01      -5.156786319062e+00       1.995277171924e+00      -3.582457728157e+00      -2.346305488218e+00       3.552615880707e-01      -2.852995722703e+01       3.671114894409e+00      -5.747723706076e+01      -1.523690049558e+01       1.349013891262e+03       5.667310642249e+03       1.071396266247e+04 
       8.295339670612e-03      -6.615568356324e+00      -1.657747377352e+01      -9.491277484259e+00      -7.430727977343e-01      -5.309793704405e+00       2.083691040844e+00      -3.678947315397e+00      -2.477549334147e+00       3.690919608703e-01      -2.937131938794e+01       3.855967511505e+00      -5.967227583428e+01      -1.581873145471e+01       1.359656664288e+03       5.712021746583e+03       1.079848831010e+04 
       8.423075959523e-03      -6.864457038611e+00      -1.720218669756e+01      -9.840321374298e+00      -7.719994395797e-01      -5.465064407283e+00       2.174771827484e+00      -3.776137624593e+00      -2.613701399607e+00       3.830849051577e-01      -3.022305086656e+01       4.046529882320e+00      -6.190817395936e+01      -1.641138926948e+01       1.370067174532e+03       5.755757097217e+03       1.088116931056e+04 
       8.550877267735e-03      -7.117921468936e+00      -1.783839853127e+01      -1.019528380139e+01      -8.015155838244e-01      -5.622592445559e+00       2.268556570660e+00      -3.874000586719e+00      -2.754843808625e+00       3.972282067370e-01      -3.108503878564e+01       4.242846907614e+00      -6.418455739129e+01      -1.701477469947e+01       1.380247407620e+03       5.798525035833e+03       1.096202143362e+04 
       8.678741438163e-03      -7.375924826521e+00      -1.848601419293e+01      -1.055608960168e+01      -8.316193668203e-01      -5.782371868975e+00       2.365081667593e+00      -3.972508274505e+00      -2.901056434814e+00       4.115089210086e-01      -3.195716999691e+01       4.444958600764e+00      -6.650106977441e+01      -1.762879317477e+01       1.390200392865e+03       5.840338288863e+03       1.104106873843e+04 
       8.806666450016e-03      -7.638430310515e+00      -1.914493860936e+01      -1.092266365461e+01      -8.623089264217e-01      -5.944396706210e+00       2.464383484195e+00      -4.071632759542e+00      -3.052419024262e+00       4.259140287955e-01      -3.283933129861e+01       4.652904543620e+00      -6.885735485158e+01      -1.825335016642e+01       1.399929264656e+03       5.881210024152e+03       1.111833611859e+04 
       8.934650409929e-03      -7.905400719284e+00      -1.981507565645e+01      -1.129493020994e+01      -8.935823560267e-01      -6.108661039456e+00       2.566498330586e+00      -4.171346124806e+00      -3.209011202937e+00       4.404304574067e-01      -3.373140943317e+01       4.866724064697e+00      -7.125305279275e+01      -1.888835020331e+01       1.409437160188e+03       5.921153421256e+03       1.119384848982e+04 
